ParteID,Fecha,PlantaID,TecnicoID,EquipoID,IncidenciaID,SeveridadID,AccionID,Horas,CosteHora,MaterialCoste,ParadaMin
20000323,2023-03-03,PL01,T003,E0023,I06,S1,A05,1.12,45,26.55,0
20000324,2023-03-04,PL02,T004,E0044,I08,S1,A06,1.98,45,0.74,0
20000325,2023-03-04,PL03,T002,E0058,I07,S1,A02,0.86,60,166.72,0
20000326,2023-03-04,PL04,T004,E0087,I02,S2,A02,0.94,45,206.01,0
20000327,2023-03-04,PL05,T004,E0100,I02,S3,A05,1.67,45,46.67,0
20000328,2023-03-04,PL05,T001,E0095,I07,S2,A03,2.13,60,2.99,0
20000329,2023-03-04,PL04,T002,E0083,I03,S1,A03,0.4,60,4.19,0
20000330,2023-03-04,PL04,T006,E0083,I07,S3,A04,2.69,32,56.44,134
20000331,2023-03-05,PL01,T001,E0011,I06,S2,A04,0.25,60,168.06,0
20000332,2023-03-05,PL04,T004,E0079,I05,S2,A02,0.25,45,154.92,64
20000333,2023-03-05,PL05,T001,E0105,I06,S2,A06,1.84,60,34.61,0
20000334,2023-03-05,PL02,T003,E0034,I04,S2,A03,1.85,45,33.39,0
20000335,2023-03-06,PL02,T003,E0027,I06,S1,A01,1.13,45,32.96,0
20000336,2023-03-06,PL01,T006,E0018,I03,S1,A01,0.45,32,135.55,0
20000337,2023-03-06,PL05,T005,E0098,I06,S4,A02,1.33,32,311.02,140
20000338,2023-03-06,PL04,T001,E0084,I02,S3,A05,0.58,60,47.55,119
20000339,2023-03-06,PL05,T002,E0092,I07,S1,A01,0.58,60,136.0,0
20000340,2023-03-06,PL02,T003,E0038,I07,S2,A03,1.06,45,42.15,0
20000341,2023-03-06,PL05,T002,E0106,I08,S1,A05,0.82,60,18.37,0
20000342,2023-03-06,PL04,T002,E0073,I04,S1,A04,0.93,60,35.64,0
20000343,2023-03-06,PL05,T002,E0091,I03,S1,A05,1.41,60,15.98,0
20000344,2023-03-06,PL05,T003,E0104,I04,S1,A04,0.37,45,11.63,0
20000345,2023-03-06,PL04,T005,E0080,I08,S3,A05,1.25,32,13.53,52
20000346,2023-03-06,PL05,T002,E0091,I05,S1,A01,0.82,60,25.8,0
20000347,2023-03-06,PL02,T003,E0048,I03,S2,A03,0.68,45,13.73,0
20000348,2023-03-06,PL03,T001,E0060,I05,S3,A03,2.01,60,14.58,0
20000349,2023-03-06,PL03,T005,E0072,I07,S1,A03,1.37,32,2.42,0
20000350,2023-03-07,PL04,T003,E0079,I04,S1,A04,1.87,45,16.88,0
20000351,2023-03-07,PL03,T006,E0055,I07,S2,A04,1.01,32,13.53,0
20000352,2023-03-07,PL02,T006,E0047,I03,S1,A06,0.73,32,19.04,0
20000353,2023-03-07,PL04,T003,E0073,I08,S2,A03,1.84,45,27.21,55
20000354,2023-03-07,PL05,T001,E0097,I05,S1,A03,1.73,60,26.46,0
20000355,2023-03-07,PL02,T004,E0034,I06,S1,A02,1.41,45,83.21,0
20000356,2023-03-07,PL03,T004,E0059,I07,S1,A04,1.2,45,124.99,0
20000357,2023-03-07,PL01,T004,E0020,I05,S1,A05,2.11,45,27.93,0
20000358,2023-03-07,PL03,T004,E0050,I08,S3,A03,1.42,45,53.84,70
20000359,2023-03-08,PL05,T002,E0108,I07,S2,A02,0.95,60,147.35,66
20000360,2023-03-08,PL05,T005,E0105,I02,S2,A05,0.25,32,31.03,0
20000361,2023-03-08,PL05,T004,E0095,I04,S3,A04,3.55,45,156.27,0
20000362,2023-03-08,PL02,T006,E0046,I05,S2,A05,0.3,32,22.73,0
20000363,2023-03-08,PL03,T003,E0058,I06,S1,A02,1.72,45,91.29,0
20000364,2023-03-08,PL03,T002,E0064,I05,S1,A01,0.25,60,123.21,0
20000365,2023-03-08,PL05,T004,E0091,I06,S1,A05,2.1,45,31.35,0
20000366,2023-03-08,PL03,T003,E0051,I01,S2,A04,0.91,45,184.83,0
20000367,2023-03-08,PL05,T005,E0101,I04,S1,A03,1.23,32,7.84,0
20000368,2023-03-09,PL05,T001,E0103,I06,S2,A03,1.34,60,22.45,0
20000369,2023-03-09,PL03,T004,E0068,I07,S1,A02,1.72,45,96.54,0
20000370,2023-03-09,PL01,T004,E0012,I03,S3,A05,1.83,45,26.71,117
20000371,2023-03-09,PL03,T006,E0049,I05,S1,A02,1.65,32,90.33,0
20000372,2023-03-09,PL03,T004,E0050,I08,S1,A04,0.95,45,146.62,0
20000373,2023-03-09,PL04,T004,E0075,I01,S2,A05,2.0,45,7.47,56
20000374,2023-03-09,PL05,T001,E0093,I04,S1,A06,0.78,60,22.74,0
20000375,2023-03-09,PL02,T003,E0028,I06,S2,A03,0.59,45,17.48,41
20000376,2023-03-09,PL03,T004,E0064,I07,S1,A05,0.62,45,17.54,0
20000377,2023-03-09,PL03,T003,E0071,I04,S2,A02,1.7,45,188.56,0
20000378,2023-03-09,PL04,T006,E0083,I07,S2,A03,1.2,32,0.19,0
20000379,2023-03-09,PL03,T004,E0070,I06,S2,A03,2.11,45,26.56,0
20000380,2023-03-09,PL02,T006,E0030,I02,S1,A04,1.63,32,86.8,0
20000381,2023-03-10,PL03,T003,E0054,I05,S2,A05,2.88,45,37.95,0
20000382,2023-03-10,PL04,T006,E0077,I01,S1,A04,1.83,32,21.32,0
20000383,2023-03-10,PL04,T002,E0074,I01,S3,A03,2.4,60,49.63,79
20000384,2023-03-10,PL02,T006,E0036,I08,S2,A02,0.69,32,128.34,0
20000385,2023-03-10,PL01,T001,E0018,I04,S1,A02,1.42,60,146.59,0
20000386,2023-03-10,PL05,T002,E0091,I07,S2,A01,2.33,60,169.5,52
20000387,2023-03-11,PL04,T006,E0075,I08,S2,A06,1.31,32,10.14,19
20000388,2023-03-11,PL04,T004,E0077,I08,S2,A04,1.12,45,142.4,0
20000389,2023-03-11,PL05,T005,E0104,I06,S3,A01,2.47,32,48.16,82
20000390,2023-03-11,PL04,T002,E0079,I04,S2,A05,0.91,60,7.44,34
20000391,2023-03-11,PL05,T006,E0108,I07,S1,A06,1.76,32,30.33,0
20000392,2023-03-11,PL03,T001,E0071,I02,S1,A03,0.93,60,22.51,0
20000393,2023-03-11,PL04,T002,E0076,I03,S2,A04,2.88,60,176.16,0
20000394,2023-03-12,PL01,T006,E0014,I03,S2,A06,1.59,32,14.38,0
20000395,2023-03-12,PL05,T005,E0102,I08,S1,A05,0.76,32,0.51,0
20000396,2023-03-12,PL03,T006,E0054,I06,S2,A03,2.68,32,34.23,5
20000397,2023-03-12,PL01,T006,E0019,I03,S3,A05,1.57,32,28.52,0
20000398,2023-03-12,PL04,T004,E0087,I08,S4,A04,2.93,45,407.91,142
20000399,2023-03-13,PL01,T002,E0013,I01,S2,A03,1.58,60,14.83,0
20000400,2023-03-13,PL02,T006,E0037,I04,S3,A05,1.7,32,34.7,0
20000401,2023-03-13,PL03,T006,E0050,I05,S2,A03,0.67,32,12.52,0
20000402,2023-03-13,PL04,T003,E0076,I05,S1,A05,1.31,45,2.47,0
20000403,2023-03-13,PL05,T001,E0101,I05,S1,A03,0.51,60,26.96,0
20000404,2023-03-13,PL05,T003,E0091,I08,S1,A03,0.25,45,5.62,0
20000405,2023-03-13,PL01,T002,E0008,I08,S2,A01,2.08,60,191.63,0
20000406,2023-03-13,PL03,T006,E0061,I01,S3,A02,1.64,32,246.98,84
20000407,2023-03-13,PL03,T006,E0062,I04,S3,A04,1.7,32,145.77,96
20000408,2023-03-13,PL02,T004,E0038,I02,S2,A06,1.18,45,11.36,0
20000409,2023-03-13,PL02,T004,E0038,I03,S1,A01,1.02,45,51.39,0
20000410,2023-03-13,PL03,T001,E0059,I07,S2,A02,1.57,60,147.51,0
20000411,2023-03-13,PL04,T005,E0090,I08,S3,A05,1.77,32,33.43,0
20000412,2023-03-13,PL01,T003,E0005,I03,S4,A05,3.1,45,4.28,218
20000413,2023-03-13,PL01,T004,E0023,I01,S2,A03,2.1,45,6.72,0
20000414,2023-03-13,PL04,T002,E0081,I08,S3,A04,2.35,60,179.52,105
20000415,2023-03-13,PL03,T005,E0069,I08,S2,A06,1.67,32,38.82,0
20000416,2023-03-14,PL02,T006,E0028,I03,S2,A03,1.97,32,28.98,0
20000417,2023-03-14,PL04,T002,E0079,I07,S1,A02,1.73,60,85.04,0
20000418,2023-03-14,PL01,T005,E0006,I02,S1,A06,1.01,32,31.48,0
20000419,2023-03-14,PL01,T003,E0001,I02,S1,A02,0.86,45,122.78,0
20000420,2023-03-14,PL02,T002,E0036,I05,S1,A02,1.4,60,136.76,0
20000421,2023-03-14,PL03,T004,E0049,I03,S2,A05,2.58,45,43.98,0
20000422,2023-03-14,PL01,T001,E0009,I04,S1,A01,0.52,60,48.73,0
20000423,2023-03-14,PL05,T002,E0098,I05,S2,A06,1.72,60,22.97,0
20000424,2023-03-14,PL04,T004,E0089,I04,S1,A01,1.09,45,87.0,0
20000425,2023-03-14,PL01,T005,E0004,I05,S1,A02,1.04,32,46.25,0
20000426,2023-03-14,PL04,T005,E0078,I04,S1,A02,1.0,32,29.27,0
20000427,2023-03-14,PL05,T006,E0107,I08,S1,A06,2.0,32,31.64,0
20000428,2023-03-14,PL03,T006,E0064,I02,S2,A02,2.16,32,52.45,38
20000429,2023-03-15,PL02,T002,E0027,I05,S3,A01,1.41,60,199.18,86
20000430,2023-03-15,PL05,T003,E0098,I02,S2,A06,1.12,45,3.39,40
20000431,2023-03-15,PL04,T001,E0074,I08,S2,A04,0.25,60,24.79,0
20000432,2023-03-15,PL05,T005,E0101,I08,S3,A06,1.75,32,24.99,0
20000433,2023-03-15,PL05,T004,E0098,I03,S2,A04,1.21,45,20.32,23
20000434,2023-03-15,PL01,T006,E0012,I02,S2,A03,1.89,32,24.52,19
20000435,2023-03-15,PL05,T006,E0097,I01,S1,A02,1.25,32,60.36,0
20000436,2023-03-15,PL02,T003,E0033,I04,S2,A06,1.13,45,14.04,0
20000437,2023-03-15,PL05,T004,E0104,I02,S3,A06,1.52,45,55.35,84
20000438,2023-03-15,PL03,T003,E0064,I02,S2,A02,3.41,45,176.89,0
20000439,2023-03-15,PL04,T005,E0081,I08,S1,A02,1.18,32,115.62,0
20000440,2023-03-16,PL04,T003,E0074,I07,S3,A01,1.1,45,224.61,44
20000441,2023-03-16,PL01,T004,E0011,I05,S1,A04,0.29,45,68.73,0
20000442,2023-03-16,PL04,T001,E0081,I08,S2,A04,0.71,60,110.98,25
20000443,2023-03-16,PL04,T004,E0090,I02,S2,A01,1.26,45,95.72,56
20000444,2023-03-16,PL01,T006,E0002,I04,S1,A05,0.85,32,19.57,0
20000445,2023-03-16,PL03,T001,E0070,I03,S1,A05,1.33,60,27.01,0
20000446,2023-03-17,PL04,T003,E0083,I08,S2,A01,1.75,45,149.47,35
20000447,2023-03-17,PL04,T003,E0086,I08,S1,A05,1.06,45,1.81,0
20000448,2023-03-17,PL04,T001,E0085,I08,S2,A03,2.78,60,24.76,0
20000449,2023-03-17,PL04,T006,E0088,I03,S3,A03,1.99,32,38.33,0
20000450,2023-03-17,PL05,T005,E0107,I05,S1,A05,0.48,32,13.63,0
20000451,2023-03-17,PL04,T004,E0085,I02,S1,A04,0.79,45,22.84,0
20000452,2023-03-17,PL01,T001,E0013,I07,S1,A06,0.25,60,0.22,0
20000453,2023-03-17,PL03,T006,E0067,I08,S1,A05,0.76,32,6.38,0
20000454,2023-03-17,PL03,T002,E0059,I07,S1,A04,0.3,60,121.42,0
20000455,2023-03-17,PL05,T002,E0106,I05,S1,A04,1.69,60,82.58,0
20000456,2023-03-17,PL05,T004,E0102,I05,S3,A01,4.01,45,110.99,0
20000457,2023-03-17,PL04,T005,E0075,I04,S2,A02,1.59,32,209.39,0
20000458,2023-03-17,PL05,T004,E0094,I03,S2,A04,0.86,45,150.07,0
20000459,2023-03-17,PL04,T005,E0083,I03,S2,A05,0.88,32,38.75,0
20000460,2023-03-17,PL03,T006,E0070,I05,S3,A01,0.68,32,107.91,0
20000461,2023-03-17,PL05,T005,E0095,I08,S1,A06,0.34,32,14.63,0
20000462,2023-03-17,PL05,T003,E0104,I08,S2,A04,1.22,45,16.02,0
20000463,2023-03-17,PL05,T002,E0095,I06,S2,A01,2.11,60,17.94,0
20000464,2023-03-18,PL05,T004,E0099,I08,S1,A02,0.9,45,83.23,0
20000465,2023-03-18,PL05,T003,E0101,I01,S3,A01,2.28,45,117.76,42
20000466,2023-03-18,PL05,T002,E0107,I06,S2,A03,1.93,60,18.63,0
20000467,2023-03-18,PL03,T001,E0059,I07,S1,A05,0.25,60,18.05,0
20000468,2023-03-18,PL04,T006,E0089,I07,S1,A05,0.26,32,24.14,0
20000469,2023-03-18,PL04,T001,E0082,I06,S3,A01,3.04,60,220.72,44
20000470,2023-03-19,PL02,T001,E0029,I03,S1,A02,1.34,60,94.93,0
20000471,2023-03-19,PL05,T001,E0099,I08,S1,A04,2.14,60,135.99,0
20000472,2023-03-19,PL03,T001,E0069,I08,S2,A06,1.87,60,38.33,0
20000473,2023-03-19,PL04,T003,E0073,I05,S2,A03,1.02,45,24.56,0
20000474,2023-03-19,PL02,T005,E0026,I06,S1,A05,0.25,32,8.05,0
20000475,2023-03-19,PL04,T003,E0080,I02,S3,A02,0.87,45,213.55,73
20000476,2023-03-19,PL01,T004,E0010,I01,S3,A04,3.82,45,16.71,70
20000477,2023-03-19,PL02,T001,E0037,I05,S1,A01,1.49,60,53.45,0
20000478,2023-03-20,PL02,T005,E0036,I07,S1,A05,0.25,32,27.0,0
20000479,2023-03-20,PL01,T003,E0014,I03,S2,A05,1.15,45,25.33,0
20000480,2023-03-20,PL03,T002,E0051,I07,S4,A01,3.7,60,382.15,0
20000481,2023-03-20,PL03,T004,E0055,I06,S1,A05,0.77,45,14.85,0
20000482,2023-03-20,PL01,T005,E0022,I03,S1,A02,0.32,32,100.85,0
20000483,2023-03-20,PL03,T004,E0049,I05,S2,A03,1.93,45,33.06,46
20000484,2023-03-20,PL02,T005,E0029,I04,S2,A04,1.61,32,45.1,0
20000485,2023-03-20,PL01,T001,E0022,I04,S1,A01,1.75,60,49.06,0
20000486,2023-03-20,PL03,T002,E0060,I01,S2,A01,1.07,60,93.43,0
20000487,2023-03-20,PL03,T006,E0052,I02,S1,A01,1.33,32,97.92,0
20000488,2023-03-20,PL02,T001,E0036,I05,S2,A03,0.61,60,27.96,0
20000489,2023-03-20,PL01,T004,E0001,I06,S3,A06,1.64,45,34.82,103
20000490,2023-03-20,PL05,T002,E0101,I06,S1,A04,0.25,60,65.45,0
20000491,2023-03-20,PL05,T006,E0100,I06,S2,A01,0.98,32,174.25,0
20000492,2023-03-20,PL05,T001,E0100,I07,S1,A01,1.52,60,41.86,0
20000493,2023-03-20,PL05,T001,E0102,I05,S2,A04,0.28,60,116.44,20
20000494,2023-03-20,PL01,T006,E0013,I07,S2,A04,1.48,32,100.1,95
20000495,2023-03-20,PL02,T005,E0026,I06,S1,A02,1.67,32,90.5,0
20000496,2023-03-20,PL05,T002,E0093,I03,S1,A04,0.81,60,149.54,0
20000497,2023-03-21,PL01,T001,E0015,I05,S3,A03,1.92,60,30.31,0
20000498,2023-03-21,PL02,T004,E0043,I08,S1,A06,1.73,45,1.13,0
20000499,2023-03-21,PL03,T002,E0059,I03,S2,A05,1.03,60,28.57,0
20000500,2023-03-21,PL01,T001,E0002,I04,S4,A04,3.48,60,87.0,170
20000501,2023-03-21,PL02,T001,E0033,I06,S1,A03,0.99,60,25.57,0
20000502,2023-03-21,PL05,T001,E0095,I06,S2,A03,1.95,60,18.74,0
20000503,2023-03-21,PL04,T005,E0088,I08,S1,A04,0.91,32,53.72,0
20000504,2023-03-21,PL02,T006,E0025,I07,S1,A05,1.14,32,13.96,0
20000505,2023-03-21,PL03,T002,E0055,I08,S4,A01,0.59,60,214.41,0
20000506,2023-03-22,PL01,T003,E0022,I07,S1,A03,1.45,45,12.49,0
20000507,2023-03-22,PL01,T006,E0007,I01,S1,A04,0.98,32,88.49,0
20000508,2023-03-22,PL02,T005,E0026,I06,S1,A04,1.69,32,156.24,0
20000509,2023-03-22,PL01,T004,E0004,I07,S2,A06,0.99,45,15.55,0
20000510,2023-03-22,PL03,T006,E0063,I06,S2,A02,1.24,32,194.37,0
20000511,2023-03-22,PL02,T001,E0042,I08,S2,A02,0.44,60,39.24,0
20000512,2023-03-22,PL01,T006,E0009,I05,S1,A02,1.5,32,102.19,0
20000513,2023-03-22,PL02,T004,E0037,I07,S4,A01,1.92,45,39.26,139
20000514,2023-03-22,PL03,T006,E0063,I02,S2,A04,1.54,32,235.22,0
20000515,2023-03-22,PL01,T004,E0020,I05,S1,A02,1.12,45,68.55,0
20000516,2023-03-22,PL02,T002,E0035,I05,S1,A06,1.29,60,17.49,0
20000517,2023-03-22,PL03,T004,E0055,I06,S3,A03,2.6,45,4.82,98
20000518,2023-03-22,PL05,T002,E0094,I02,S1,A05,1.43,60,8.7,0
20000519,2023-03-22,PL04,T006,E0077,I08,S2,A05,1.52,32,17.02,46
20000520,2023-03-22,PL05,T002,E0108,I08,S2,A01,1.23,60,31.26,55
20000521,2023-03-23,PL04,T005,E0074,I05,S1,A04,1.47,32,14.18,0
20000522,2023-03-23,PL01,T002,E0019,I05,S1,A03,0.7,60,13.76,0
20000523,2023-03-23,PL05,T001,E0092,I03,S2,A06,0.25,60,39.47,0
20000524,2023-03-23,PL02,T001,E0041,I01,S2,A06,1.25,60,15.95,0
20000525,2023-03-23,PL03,T003,E0063,I03,S1,A04,1.86,45,25.51,0
20000526,2023-03-23,PL01,T001,E0004,I05,S2,A02,1.88,60,149.24,34
20000527,2023-03-23,PL01,T004,E0009,I05,S1,A04,1.36,45,43.43,0
20000528,2023-03-23,PL02,T004,E0046,I06,S2,A04,1.86,45,175.15,0
20000529,2023-03-23,PL01,T001,E0002,I02,S2,A03,2.26,60,33.23,51
20000530,2023-03-24,PL03,T003,E0071,I02,S1,A02,0.25,45,96.28,0
20000531,2023-03-24,PL05,T006,E0091,I03,S2,A05,1.49,32,11.31,55
20000532,2023-03-24,PL02,T002,E0044,I03,S3,A01,1.7,60,99.1,0
20000533,2023-03-24,PL01,T004,E0022,I02,S2,A06,0.31,45,34.98,0
20000534,2023-03-24,PL03,T003,E0062,I08,S2,A05,1.44,45,22.57,0
20000535,2023-03-24,PL02,T004,E0028,I07,S3,A01,1.31,45,289.87,0
20000536,2023-03-24,PL03,T003,E0058,I05,S1,A06,0.25,45,20.47,0
20000537,2023-03-24,PL03,T006,E0058,I06,S3,A05,1.77,32,0.96,139
20000538,2023-03-24,PL04,T004,E0088,I07,S1,A01,1.52,45,129.01,0
20000539,2023-03-24,PL04,T001,E0079,I03,S1,A03,1.52,60,7.26,0
20000540,2023-03-24,PL01,T006,E0020,I02,S3,A02,2.05,32,140.02,64
20000541,2023-03-25,PL02,T005,E0039,I05,S2,A01,2.77,32,230.91,53
20000542,2023-03-25,PL05,T001,E0091,I06,S1,A03,2.04,60,25.16,0
20000543,2023-03-25,PL02,T004,E0029,I05,S1,A06,2.16,45,25.9,0
20000544,2023-03-25,PL02,T006,E0031,I02,S1,A06,0.46,32,20.79,0
20000545,2023-03-25,PL02,T002,E0045,I05,S1,A03,1.62,60,9.0,0
20000546,2023-03-25,PL05,T004,E0103,I07,S1,A02,1.57,45,20.39,0
20000547,2023-03-25,PL04,T001,E0083,I04,S3,A03,0.34,60,11.33,114
20000548,2023-03-26,PL01,T001,E0012,I04,S1,A01,0.87,60,67.9,0
20000549,2023-03-26,PL03,T002,E0060,I03,S3,A06,0.38,60,1.02,137
20000550,2023-03-26,PL04,T005,E0086,I07,S2,A03,1.19,32,2.76,0
20000551,2023-03-26,PL02,T002,E0025,I02,S3,A01,2.76,60,73.08,85
20000552,2023-03-26,PL02,T006,E0042,I07,S3,A04,1.21,32,56.52,48
20000553,2023-03-26,PL02,T001,E0032,I07,S1,A06,1.59,60,15.45,0
20000554,2023-03-27,PL03,T002,E0071,I02,S2,A04,0.87,60,12.61,0
20000555,2023-03-27,PL05,T002,E0092,I05,S1,A05,1.31,60,14.05,0
20000556,2023-03-27,PL03,T003,E0072,I03,S2,A01,2.19,45,192.51,46
20000557,2023-03-27,PL05,T005,E0098,I06,S2,A04,0.48,32,73.55,16
20000558,2023-03-27,PL05,T003,E0102,I01,S4,A05,2.58,45,4.32,154
20000559,2023-03-27,PL03,T005,E0054,I01,S1,A06,0.92,32,14.23,0
20000560,2023-03-28,PL03,T003,E0072,I02,S2,A04,2.33,45,39.7,31
20000561,2023-03-28,PL05,T003,E0100,I04,S1,A06,1.48,45,7.45,0
20000562,2023-03-28,PL03,T006,E0058,I03,S2,A01,0.25,32,130.31,69
20000563,2023-03-28,PL02,T003,E0048,I01,S2,A04,2.05,45,128.02,28
20000564,2023-03-28,PL03,T004,E0065,I08,S1,A02,0.96,45,43.13,0
20000565,2023-03-29,PL03,T003,E0072,I04,S3,A05,2.47,45,11.81,0
20000566,2023-03-29,PL04,T003,E0074,I06,S2,A04,2.51,45,45.69,48
20000567,2023-03-29,PL04,T004,E0081,I02,S1,A04,1.3,45,43.62,0
20000568,2023-03-29,PL05,T003,E0097,I08,S2,A03,3.16,45,9.83,0
20000569,2023-03-29,PL03,T005,E0067,I02,S4,A01,0.87,32,226.45,0
20000570,2023-03-29,PL02,T002,E0026,I05,S3,A04,3.1,60,137.14,103
20000571,2023-03-29,PL05,T003,E0104,I06,S1,A06,1.41,45,26.34,0
20000572,2023-03-30,PL03,T004,E0066,I01,S1,A03,1.56,45,16.32,0
20000573,2023-03-30,PL03,T006,E0051,I06,S1,A03,0.74,32,10.03,0
20000574,2023-03-30,PL04,T002,E0073,I02,S2,A03,1.3,60,9.98,6
20000575,2023-03-30,PL01,T006,E0015,I07,S1,A03,1.05,32,17.43,0
20000576,2023-03-30,PL04,T003,E0079,I02,S1,A01,0.41,45,131.21,0
20000577,2023-03-30,PL02,T001,E0026,I03,S2,A02,2.22,60,80.58,0
20000578,2023-03-30,PL05,T006,E0091,I04,S1,A05,1.25,32,11.23,0
20000579,2023-03-30,PL05,T003,E0094,I03,S2,A04,2.17,45,13.58,0
20000580,2023-03-30,PL01,T003,E0017,I06,S4,A03,2.71,45,45.82,90
20000581,2023-03-30,PL01,T003,E0001,I03,S1,A02,0.97,45,59.58,0
20000582,2023-03-30,PL01,T003,E0018,I04,S1,A01,1.43,45,23.47,0
20000583,2023-03-30,PL01,T001,E0023,I03,S1,A06,1.9,60,13.46,0
20000584,2023-03-31,PL02,T004,E0035,I02,S1,A06,0.51,45,15.7,0
20000585,2023-03-31,PL03,T002,E0069,I02,S2,A06,1.13,60,19.24,10
20000586,2023-03-31,PL05,T002,E0091,I02,S4,A04,2.7,60,132.47,0
20000587,2023-03-31,PL03,T003,E0071,I07,S1,A01,2.18,45,43.79,0
20000588,2023-03-31,PL01,T003,E0012,I05,S3,A05,1.13,45,17.98,134
20000589,2023-04-01,PL01,T005,E0021,I05,S2,A01,2.2,32,55.03,31
20000590,2023-04-01,PL04,T006,E0074,I04,S2,A06,1.71,32,4.26,0
20000591,2023-04-01,PL05,T001,E0098,I06,S4,A02,3.63,60,228.96,0
20000592,2023-04-01,PL05,T003,E0106,I06,S1,A03,1.86,45,4.33,0
20000593,2023-04-01,PL03,T003,E0070,I02,S2,A06,2.58,45,19.63,0
20000594,2023-04-01,PL02,T002,E0046,I07,S1,A06,1.54,60,22.52,0
20000595,2023-04-01,PL04,T005,E0073,I08,S2,A04,0.82,32,50.47,0
20000596,2023-04-01,PL04,T005,E0074,I01,S2,A02,1.46,32,120.14,0
20000597,2023-04-02,PL01,T003,E0008,I07,S2,A06,1.46,45,16.99,0
20000598,2023-04-02,PL05,T003,E0103,I08,S1,A05,0.25,45,2.83,0
20000599,2023-04-02,PL05,T005,E0096,I06,S1,A04,2.06,32,46.09,0
20000600,2023-04-03,PL01,T002,E0018,I01,S3,A06,1.74,60,18.52,115
20000601,2023-04-03,PL02,T005,E0044,I07,S2,A02,2.83,32,32.0,0
20000602,2023-04-03,PL01,T003,E0013,I06,S3,A02,1.23,45,144.3,198
20000603,2023-04-03,PL02,T003,E0031,I06,S1,A05,1.17,45,16.02,0
20000604,2023-04-03,PL04,T003,E0074,I06,S2,A02,0.25,45,28.84,20
20000605,2023-04-03,PL02,T002,E0029,I08,S3,A03,2.01,60,47.58,37
20000606,2023-04-03,PL05,T004,E0098,I08,S4,A06,2.28,45,47.89,114
20000607,2023-04-03,PL03,T002,E0066,I07,S3,A04,1.21,60,53.02,81
20000608,2023-04-03,PL02,T006,E0047,I02,S3,A03,1.14,32,12.53,0
20000609,2023-04-03,PL05,T006,E0094,I03,S4,A04,2.7,32,271.81,141
20000610,2023-04-03,PL04,T002,E0088,I02,S4,A05,2.28,60,14.09,133
20000611,2023-04-03,PL05,T004,E0107,I05,S1,A04,1.29,45,143.05,0
20000612,2023-04-04,PL03,T006,E0051,I04,S1,A02,1.44,32,80.39,0
20000613,2023-04-04,PL01,T001,E0003,I08,S4,A03,4.56,60,28.82,94
20000614,2023-04-04,PL02,T001,E0044,I04,S3,A04,0.88,60,199.23,65
20000615,2023-04-04,PL02,T004,E0040,I01,S2,A05,1.94,45,29.47,22
20000616,2023-04-04,PL05,T004,E0102,I08,S2,A01,2.23,45,227.44,16
20000617,2023-04-04,PL01,T004,E0009,I01,S4,A06,0.69,45,58.38,70
20000618,2023-04-04,PL01,T003,E0002,I07,S3,A02,0.34,45,92.77,86
20000619,2023-04-04,PL02,T002,E0042,I03,S2,A04,2.84,60,75.28,49
20000620,2023-04-04,PL02,T001,E0048,I03,S2,A03,1.49,60,28.68,0
20000621,2023-04-04,PL01,T003,E0024,I08,S1,A05,0.72,45,9.04,0
20000622,2023-04-04,PL01,T006,E0010,I08,S3,A05,1.57,32,0.48,73
20000623,2023-04-04,PL03,T004,E0051,I07,S1,A04,0.89,45,169.6,0
20000624,2023-04-05,PL04,T001,E0073,I05,S3,A05,2.08,60,44.05,124
20000625,2023-04-05,PL03,T002,E0066,I01,S4,A04,2.36,60,317.51,0
20000626,2023-04-05,PL03,T003,E0056,I04,S1,A02,0.9,45,144.44,0
20000627,2023-04-05,PL01,T005,E0010,I03,S4,A05,2.99,32,7.3,113
20000628,2023-04-05,PL04,T003,E0080,I06,S1,A03,1.17,45,11.0,0
20000629,2023-04-05,PL05,T004,E0099,I03,S2,A01,1.39,45,149.93,0
20000630,2023-04-05,PL01,T003,E0013,I04,S3,A06,2.88,45,35.81,98
20000631,2023-04-05,PL01,T006,E0008,I08,S1,A01,1.32,32,58.82,0
20000632,2023-04-06,PL02,T004,E0043,I03,S1,A03,1.85,45,4.76,0
20000633,2023-04-06,PL03,T001,E0065,I01,S2,A05,2.35,60,1.03,0
20000634,2023-04-06,PL04,T001,E0076,I04,S2,A02,1.88,60,101.16,0
20000635,2023-04-06,PL02,T003,E0040,I04,S1,A05,0.82,45,7.63,0
20000636,2023-04-06,PL01,T003,E0017,I06,S3,A06,1.13,45,30.62,72
20000637,2023-04-06,PL01,T006,E0011,I03,S1,A05,0.81,32,8.55,0
20000638,2023-04-06,PL04,T001,E0079,I05,S2,A03,1.66,60,11.47,0
20000639,2023-04-06,PL02,T001,E0039,I07,S1,A01,0.72,60,109.19,0
20000640,2023-04-06,PL03,T004,E0060,I06,S1,A05,0.54,45,16.08,0
20000641,2023-04-07,PL02,T004,E0041,I03,S1,A06,0.25,45,20.26,0
20000642,2023-04-07,PL05,T001,E0101,I07,S2,A03,0.34,60,32.32,0
20000643,2023-04-07,PL02,T001,E0040,I05,S3,A01,0.96,60,304.91,89
20000644,2023-04-07,PL03,T003,E0053,I07,S3,A01,3.43,45,99.31,128
20000645,2023-04-07,PL05,T001,E0101,I01,S2,A04,1.55,60,139.76,5
