OrdenID,FechaEntrada,FechaSalida,TallerID,TallerNombre,CiudadTaller,ClienteID,VehiculoID,MecanicoID,MecanicoNombre,GarantiaSiNo
2000262,2023-03-03,2023-03-03,T004,AutoZen Triana,Sevilla,C0328,V00352,M003,Nuria,No
2000263,2023-03-03,2023-03-03,T001,AutoZen Atocha,Madrid,C0289,V00316,M003,Nuria,No
2000264,2023-03-03,2023-03-03,T003,AutoZen Mar,Valencia,C0151,V00169,M001,Luis,No
2000265,2023-03-03,2023-03-04,T002,AutoZen Norte,Madrid,C0093,V00100,M001,Luis,No
2000266,2023-03-03,2023-03-04,T004,AutoZen Triana,Sevilla,C0879,V00964,M005,Irene,No
2000267,2023-03-03,2023-03-05,T001,AutoZen Atocha,Madrid,C0689,V00755,M002,Sara,No
2000268,2023-03-03,2023-03-04,T003,AutoZen Mar,Valencia,C0714,V00785,M003,Nuria,No
2000269,2023-03-04,2023-03-04,T004,AutoZen Triana,Sevilla,C0007,V00010,M003,Nuria,No
2000270,2023-03-04,2023-03-06,T001,AutoZen Atocha,Madrid,C0403,V00437,M001,Luis,No
2000271,2023-03-04,2023-03-05,T003,AutoZen Mar,Valencia,C0152,V00170,M005,Irene,No
2000272,2023-03-04,2023-03-04,T004,AutoZen Triana,Sevilla,C0329,V00354,M005,Irene,No
2000273,2023-03-04,2023-03-05,T002,AutoZen Norte,Madrid,C0630,V00694,M002,Sara,No
2000274,2023-03-04,2023-03-05,T003,AutoZen Mar,Valencia,C0239,V00266,M006,Pablo,No
2000275,2023-03-04,2023-03-04,T002,AutoZen Norte,Madrid,C0008,V00011,M003,Nuria,No
2000276,2023-03-04,2023-03-04,T004,AutoZen Triana,Sevilla,C0393,V00424,M003,Nuria,No
2000277,2023-03-05,2023-03-05,T003,AutoZen Mar,Valencia,C0118,V00128,M003,Nuria,No
2000278,2023-03-05,2023-03-06,T001,AutoZen Atocha,Madrid,C0124,V00138,M002,Sara,No
2000279,2023-03-06,2023-03-06,T002,AutoZen Norte,Madrid,C0835,V00916,M003,Nuria,No
2000280,2023-03-06,2023-03-08,T004,AutoZen Triana,Sevilla,C0240,V00268,M003,Nuria,No
2000281,2023-03-06,2023-03-06,T001,AutoZen Atocha,Madrid,C0041,V00050,M004,Leo,No
2000282,2023-03-06,2023-03-06,T003,AutoZen Mar,Valencia,C0630,V00694,M003,Nuria,Sí
2000283,2023-03-06,2023-03-06,T004,AutoZen Triana,Sevilla,C0335,V00360,M005,Irene,No
2000284,2023-03-06,2023-03-06,T004,AutoZen Triana,Sevilla,C0615,V00676,M002,Sara,Sí
2000285,2023-03-06,2023-03-07,T001,AutoZen Atocha,Madrid,C0119,V00130,M006,Pablo,No
2000286,2023-03-06,2023-03-06,T004,AutoZen Triana,Sevilla,C0467,V00508,M006,Pablo,No
2000287,2023-03-07,2023-03-07,T004,AutoZen Triana,Sevilla,C0204,V00229,M001,Luis,Sí
2000288,2023-03-07,2023-03-07,T003,AutoZen Mar,Valencia,C0672,V00736,M003,Nuria,No
2000289,2023-03-07,2023-03-07,T001,AutoZen Atocha,Madrid,C0519,V00570,M002,Sara,No
2000290,2023-03-07,2023-03-07,T002,AutoZen Norte,Madrid,C0045,V00053,M003,Nuria,No
2000291,2023-03-07,2023-03-07,T004,AutoZen Triana,Sevilla,C0427,V00463,M003,Nuria,No
2000292,2023-03-07,2023-03-09,T004,AutoZen Triana,Sevilla,C0449,V00488,M001,Luis,No
2000293,2023-03-07,2023-03-07,T001,AutoZen Atocha,Madrid,C0681,V00747,M006,Pablo,No
2000294,2023-03-08,2023-03-10,T004,AutoZen Triana,Sevilla,C0023,V00029,M001,Luis,No
2000295,2023-03-08,2023-03-09,T002,AutoZen Norte,Madrid,C0458,V00498,M005,Irene,No
2000296,2023-03-08,2023-03-10,T001,AutoZen Atocha,Madrid,C0058,V00066,M006,Pablo,No
2000297,2023-03-08,2023-03-08,T002,AutoZen Norte,Madrid,C0714,V00784,M001,Luis,No
2000298,2023-03-09,2023-03-10,T002,AutoZen Norte,Madrid,C0441,V00478,M006,Pablo,No
2000299,2023-03-09,2023-03-11,T004,AutoZen Triana,Sevilla,C0210,V00235,M002,Sara,No
2000300,2023-03-09,2023-03-10,T002,AutoZen Norte,Madrid,C0300,V00326,M006,Pablo,No
2000301,2023-03-09,2023-03-09,T004,AutoZen Triana,Sevilla,C0675,V00740,M002,Sara,No
2000302,2023-03-09,2023-03-09,T002,AutoZen Norte,Madrid,C0834,V00913,M001,Luis,No
2000303,2023-03-09,2023-03-10,T003,AutoZen Mar,Valencia,C0121,V00133,M002,Sara,No
2000304,2023-03-09,2023-03-10,T001,AutoZen Atocha,Madrid,C0521,V00572,M005,Irene,No
2000305,2023-03-09,2023-03-09,T002,AutoZen Norte,Madrid,C0576,V00632,M002,Sara,Sí
2000306,2023-03-09,2023-03-10,T004,AutoZen Triana,Sevilla,C0577,V00633,M003,Nuria,Sí
2000307,2023-03-09,2023-03-09,T003,AutoZen Mar,Valencia,C0469,V00512,M004,Leo,No
2000308,2023-03-09,2023-03-10,T004,AutoZen Triana,Sevilla,C0553,V00607,M005,Irene,No
2000309,2023-03-10,2023-03-11,T001,AutoZen Atocha,Madrid,C0624,V00687,M001,Luis,No
2000310,2023-03-10,2023-03-10,T001,AutoZen Atocha,Madrid,C0676,V00741,M006,Pablo,No
2000311,2023-03-10,2023-03-11,T002,AutoZen Norte,Madrid,C0538,V00590,M005,Irene,Sí
2000312,2023-03-10,2023-03-10,T004,AutoZen Triana,Sevilla,C0900,V00988,M002,Sara,No
2000313,2023-03-10,2023-03-12,T002,AutoZen Norte,Madrid,C0136,V00154,M001,Luis,No
2000314,2023-03-10,2023-03-10,T002,AutoZen Norte,Madrid,C0541,V00592,M004,Leo,No
2000315,2023-03-10,2023-03-12,T001,AutoZen Atocha,Madrid,C0892,V00978,M004,Leo,No
2000316,2023-03-10,2023-03-12,T003,AutoZen Mar,Valencia,C0597,V00658,M006,Pablo,No
2000317,2023-03-10,2023-03-10,T004,AutoZen Triana,Sevilla,C0897,V00984,M005,Irene,No
2000318,2023-03-10,2023-03-11,T004,AutoZen Triana,Sevilla,C0600,V00661,M001,Luis,No
2000319,2023-03-10,2023-03-10,T004,AutoZen Triana,Sevilla,C0671,V00734,M006,Pablo,No
2000320,2023-03-10,2023-03-10,T002,AutoZen Norte,Madrid,C0217,V00244,M006,Pablo,No
2000321,2023-03-11,2023-03-13,T001,AutoZen Atocha,Madrid,C0220,V00247,M001,Luis,No
2000322,2023-03-11,2023-03-11,T004,AutoZen Triana,Sevilla,C0211,V00236,M005,Irene,No
2000323,2023-03-11,2023-03-11,T002,AutoZen Norte,Madrid,C0841,V00922,M004,Leo,No
2000324,2023-03-11,2023-03-11,T002,AutoZen Norte,Madrid,C0521,V00572,M006,Pablo,Sí
2000325,2023-03-11,2023-03-12,T003,AutoZen Mar,Valencia,C0631,V00695,M004,Leo,No
2000326,2023-03-11,2023-03-11,T003,AutoZen Mar,Valencia,C0055,V00062,M002,Sara,No
2000327,2023-03-11,2023-03-13,T003,AutoZen Mar,Valencia,C0428,V00465,M005,Irene,No
2000328,2023-03-11,2023-03-11,T004,AutoZen Triana,Sevilla,C0747,V00821,M003,Nuria,No
2000329,2023-03-11,2023-03-12,T003,AutoZen Mar,Valencia,C0582,V00641,M004,Leo,No
2000330,2023-03-13,2023-03-13,T001,AutoZen Atocha,Madrid,C0851,V00933,M005,Irene,No
2000331,2023-03-13,2023-03-15,T004,AutoZen Triana,Sevilla,C0849,V00931,M002,Sara,No
2000332,2023-03-13,2023-03-13,T004,AutoZen Triana,Sevilla,C0442,V00479,M006,Pablo,No
2000333,2023-03-13,2023-03-14,T003,AutoZen Mar,Valencia,C0021,V00027,M002,Sara,No
2000334,2023-03-13,2023-03-13,T003,AutoZen Mar,Valencia,C0098,V00105,M004,Leo,No
2000335,2023-03-13,2023-03-14,T001,AutoZen Atocha,Madrid,C0674,V00738,M002,Sara,No
2000336,2023-03-13,2023-03-13,T003,AutoZen Mar,Valencia,C0669,V00732,M003,Nuria,No
2000337,2023-03-13,2023-03-13,T002,AutoZen Norte,Madrid,C0631,V00695,M001,Luis,No
2000338,2023-03-13,2023-03-13,T003,AutoZen Mar,Valencia,C0135,V00152,M006,Pablo,No
2000339,2023-03-13,2023-03-13,T003,AutoZen Mar,Valencia,C0318,V00344,M005,Irene,Sí
2000340,2023-03-13,2023-03-13,T003,AutoZen Mar,Valencia,C0804,V00881,M004,Leo,No
2000341,2023-03-13,2023-03-14,T001,AutoZen Atocha,Madrid,C0451,V00490,M005,Irene,No
2000342,2023-03-13,2023-03-13,T001,AutoZen Atocha,Madrid,C0213,V00239,M006,Pablo,No
2000343,2023-03-13,2023-03-14,T004,AutoZen Triana,Sevilla,C0893,V00980,M005,Irene,No
2000344,2023-03-13,2023-03-13,T001,AutoZen Atocha,Madrid,C0289,V00316,M006,Pablo,No
2000345,2023-03-13,2023-03-14,T001,AutoZen Atocha,Madrid,C0120,V00132,M002,Sara,No
2000346,2023-03-14,2023-03-14,T003,AutoZen Mar,Valencia,C0244,V00273,M002,Sara,No
2000347,2023-03-14,2023-03-15,T004,AutoZen Triana,Sevilla,C0779,V00852,M005,Irene,No
2000348,2023-03-14,2023-03-14,T002,AutoZen Norte,Madrid,C0247,V00276,M004,Leo,No
2000349,2023-03-14,2023-03-14,T002,AutoZen Norte,Madrid,C0601,V00662,M001,Luis,Sí
2000350,2023-03-14,2023-03-14,T003,AutoZen Mar,Valencia,C0111,V00121,M003,Nuria,No
2000351,2023-03-14,2023-03-15,T002,AutoZen Norte,Madrid,C0603,V00664,M004,Leo,No
2000352,2023-03-14,2023-03-15,T003,AutoZen Mar,Valencia,C0742,V00815,M006,Pablo,No
2000353,2023-03-14,2023-03-15,T001,AutoZen Atocha,Madrid,C0138,V00157,M003,Nuria,Sí
2000354,2023-03-14,2023-03-14,T001,AutoZen Atocha,Madrid,C0175,V00194,M004,Leo,No
2000355,2023-03-14,2023-03-15,T002,AutoZen Norte,Madrid,C0315,V00340,M002,Sara,No
2000356,2023-03-14,2023-03-16,T002,AutoZen Norte,Madrid,C0875,V00960,M005,Irene,No
2000357,2023-03-15,2023-03-15,T003,AutoZen Mar,Valencia,C0546,V00599,M004,Leo,Sí
2000358,2023-03-15,2023-03-16,T001,AutoZen Atocha,Madrid,C0748,V00822,M006,Pablo,No
2000359,2023-03-15,2023-03-15,T002,AutoZen Norte,Madrid,C0035,V00042,M006,Pablo,No
2000360,2023-03-15,2023-03-15,T004,AutoZen Triana,Sevilla,C0654,V00718,M005,Irene,No
2000361,2023-03-15,2023-03-17,T003,AutoZen Mar,Valencia,C0870,V00955,M006,Pablo,No
2000362,2023-03-15,2023-03-15,T001,AutoZen Atocha,Madrid,C0711,V00781,M003,Nuria,No
2000363,2023-03-15,2023-03-17,T001,AutoZen Atocha,Madrid,C0316,V00341,M002,Sara,No
2000364,2023-03-15,2023-03-16,T004,AutoZen Triana,Sevilla,C0713,V00783,M005,Irene,No
2000365,2023-03-16,2023-03-16,T002,AutoZen Norte,Madrid,C0413,V00448,M001,Luis,No
2000366,2023-03-16,2023-03-16,T002,AutoZen Norte,Madrid,C0124,V00138,M005,Irene,No
2000367,2023-03-16,2023-03-16,T001,AutoZen Atocha,Madrid,C0262,V00290,M004,Leo,No
2000368,2023-03-16,2023-03-17,T001,AutoZen Atocha,Madrid,C0890,V00977,M002,Sara,No
2000369,2023-03-16,2023-03-17,T003,AutoZen Mar,Valencia,C0218,V00245,M004,Leo,No
2000370,2023-03-16,2023-03-16,T001,AutoZen Atocha,Madrid,C0485,V00528,M005,Irene,No
2000371,2023-03-17,2023-03-18,T004,AutoZen Triana,Sevilla,C0428,V00465,M001,Luis,Sí
2000372,2023-03-17,2023-03-19,T004,AutoZen Triana,Sevilla,C0895,V00982,M006,Pablo,No
2000373,2023-03-17,2023-03-18,T003,AutoZen Mar,Valencia,C0563,V00618,M006,Pablo,No
2000374,2023-03-17,2023-03-17,T004,AutoZen Triana,Sevilla,C0305,V00331,M006,Pablo,No
2000375,2023-03-17,2023-03-17,T002,AutoZen Norte,Madrid,C0176,V00195,M001,Luis,No
2000376,2023-03-17,2023-03-17,T001,AutoZen Atocha,Madrid,C0146,V00166,M002,Sara,No
2000377,2023-03-17,2023-03-17,T003,AutoZen Mar,Valencia,C0461,V00502,M004,Leo,No
2000378,2023-03-17,2023-03-19,T001,AutoZen Atocha,Madrid,C0507,V00554,M004,Leo,Sí
2000379,2023-03-17,2023-03-19,T002,AutoZen Norte,Madrid,C0858,V00941,M003,Nuria,No
2000380,2023-03-17,2023-03-19,T002,AutoZen Norte,Madrid,C0212,V00238,M002,Sara,No
2000381,2023-03-18,2023-03-18,T002,AutoZen Norte,Madrid,C0237,V00264,M005,Irene,No
2000382,2023-03-18,2023-03-19,T003,AutoZen Mar,Valencia,C0458,V00498,M006,Pablo,No
2000383,2023-03-18,2023-03-19,T001,AutoZen Atocha,Madrid,C0471,V00514,M002,Sara,No
2000384,2023-03-18,2023-03-18,T002,AutoZen Norte,Madrid,C0328,V00352,M005,Irene,No
2000385,2023-03-18,2023-03-19,T004,AutoZen Triana,Sevilla,C0166,V00185,M006,Pablo,No
2000386,2023-03-18,2023-03-18,T002,AutoZen Norte,Madrid,C0700,V00767,M004,Leo,No
2000387,2023-03-18,2023-03-19,T004,AutoZen Triana,Sevilla,C0691,V00757,M004,Leo,No
2000388,2023-03-18,2023-03-18,T001,AutoZen Atocha,Madrid,C0068,V00076,M002,Sara,No
2000389,2023-03-18,2023-03-18,T002,AutoZen Norte,Madrid,C0498,V00543,M003,Nuria,No
2000390,2023-03-19,2023-03-20,T004,AutoZen Triana,Sevilla,C0232,V00260,M001,Luis,No
2000391,2023-03-20,2023-03-20,T002,AutoZen Norte,Madrid,C0752,V00826,M005,Irene,No
2000392,2023-03-20,2023-03-20,T001,AutoZen Atocha,Madrid,C0102,V00111,M002,Sara,No
2000393,2023-03-20,2023-03-20,T003,AutoZen Mar,Valencia,C0240,V00268,M006,Pablo,No
2000394,2023-03-20,2023-03-22,T004,AutoZen Triana,Sevilla,C0679,V00746,M004,Leo,No
2000395,2023-03-20,2023-03-21,T003,AutoZen Mar,Valencia,C0714,V00785,M002,Sara,No
2000396,2023-03-20,2023-03-21,T004,AutoZen Triana,Sevilla,C0837,V00918,M003,Nuria,No
2000397,2023-03-20,2023-03-20,T002,AutoZen Norte,Madrid,C0345,V00372,M002,Sara,No
2000398,2023-03-21,2023-03-23,T002,AutoZen Norte,Madrid,C0673,V00737,M001,Luis,No
2000399,2023-03-21,2023-03-21,T002,AutoZen Norte,Madrid,C0010,V00013,M003,Nuria,No
2000400,2023-03-21,2023-03-21,T002,AutoZen Norte,Madrid,C0837,V00918,M005,Irene,No
2000401,2023-03-21,2023-03-21,T001,AutoZen Atocha,Madrid,C0842,V00924,M001,Luis,No
2000402,2023-03-21,2023-03-21,T003,AutoZen Mar,Valencia,C0304,V00330,M004,Leo,No
2000403,2023-03-21,2023-03-21,T002,AutoZen Norte,Madrid,C0233,V00261,M002,Sara,No
2000404,2023-03-21,2023-03-22,T001,AutoZen Atocha,Madrid,C0142,V00162,M001,Luis,No
2000405,2023-03-21,2023-03-23,T003,AutoZen Mar,Valencia,C0244,V00273,M002,Sara,No
2000406,2023-03-21,2023-03-22,T003,AutoZen Mar,Valencia,C0337,V00362,M005,Irene,No
2000407,2023-03-21,2023-03-23,T001,AutoZen Atocha,Madrid,C0405,V00439,M005,Irene,No
2000408,2023-03-21,2023-03-22,T001,AutoZen Atocha,Madrid,C0646,V00709,M004,Leo,No
2000409,2023-03-22,2023-03-23,T002,AutoZen Norte,Madrid,C0698,V00765,M005,Irene,No
2000410,2023-03-22,2023-03-22,T003,AutoZen Mar,Valencia,C0389,V00419,M002,Sara,No
2000411,2023-03-22,2023-03-23,T004,AutoZen Triana,Sevilla,C0700,V00767,M006,Pablo,No
2000412,2023-03-22,2023-03-22,T004,AutoZen Triana,Sevilla,C0174,V00193,M003,Nuria,No
2000413,2023-03-22,2023-03-24,T002,AutoZen Norte,Madrid,C0880,V00965,M001,Luis,No
2000414,2023-03-22,2023-03-23,T003,AutoZen Mar,Valencia,C0762,V00836,M005,Irene,Sí
2000415,2023-03-22,2023-03-22,T001,AutoZen Atocha,Madrid,C0456,V00496,M006,Pablo,No
2000416,2023-03-22,2023-03-22,T001,AutoZen Atocha,Madrid,C0387,V00417,M001,Luis,No
2000417,2023-03-22,2023-03-24,T002,AutoZen Norte,Madrid,C0050,V00058,M002,Sara,No
2000418,2023-03-22,2023-03-22,T002,AutoZen Norte,Madrid,C0416,V00451,M003,Nuria,No
2000419,2023-03-22,2023-03-22,T003,AutoZen Mar,Valencia,C0189,V00211,M001,Luis,No
2000420,2023-03-22,2023-03-23,T001,AutoZen Atocha,Madrid,C0715,V00786,M004,Leo,No
2000421,2023-03-22,2023-03-22,T001,AutoZen Atocha,Madrid,C0711,V00781,M005,Irene,No
2000422,2023-03-22,2023-03-23,T004,AutoZen Triana,Sevilla,C0195,V00220,M004,Leo,No
2000423,2023-03-22,2023-03-23,T001,AutoZen Atocha,Madrid,C0343,V00369,M005,Irene,No
2000424,2023-03-23,2023-03-25,T003,AutoZen Mar,Valencia,C0084,V00091,M004,Leo,No
2000425,2023-03-23,2023-03-24,T002,AutoZen Norte,Madrid,C0001,V00001,M003,Nuria,No
2000426,2023-03-23,2023-03-24,T003,AutoZen Mar,Valencia,C0517,V00567,M003,Nuria,Sí
2000427,2023-03-23,2023-03-24,T001,AutoZen Atocha,Madrid,C0413,V00448,M004,Leo,No
2000428,2023-03-23,2023-03-24,T004,AutoZen Triana,Sevilla,C0545,V00597,M006,Pablo,No
2000429,2023-03-23,2023-03-23,T002,AutoZen Norte,Madrid,C0468,V00510,M006,Pablo,No
2000430,2023-03-24,2023-03-24,T004,AutoZen Triana,Sevilla,C0413,V00448,M001,Luis,No
2000431,2023-03-24,2023-03-25,T003,AutoZen Mar,Valencia,C0035,V00042,M004,Leo,No
2000432,2023-03-24,2023-03-24,T001,AutoZen Atocha,Madrid,C0866,V00950,M001,Luis,No
2000433,2023-03-24,2023-03-24,T004,AutoZen Triana,Sevilla,C0565,V00621,M001,Luis,Sí
2000434,2023-03-24,2023-03-24,T002,AutoZen Norte,Madrid,C0683,V00750,M001,Luis,No
2000435,2023-03-24,2023-03-24,T001,AutoZen Atocha,Madrid,C0196,V00221,M002,Sara,No
2000436,2023-03-25,2023-03-27,T004,AutoZen Triana,Sevilla,C0813,V00891,M002,Sara,No
2000437,2023-03-25,2023-03-25,T003,AutoZen Mar,Valencia,C0081,V00088,M002,Sara,No
2000438,2023-03-25,2023-03-26,T002,AutoZen Norte,Madrid,C0479,V00521,M001,Luis,Sí
2000439,2023-03-25,2023-03-25,T001,AutoZen Atocha,Madrid,C0170,V00189,M004,Leo,No
2000440,2023-03-25,2023-03-26,T001,AutoZen Atocha,Madrid,C0781,V00854,M006,Pablo,No
2000441,2023-03-26,2023-03-27,T003,AutoZen Mar,Valencia,C0390,V00421,M002,Sara,No
2000442,2023-03-27,2023-03-27,T004,AutoZen Triana,Sevilla,C0603,V00664,M003,Nuria,No
2000443,2023-03-27,2023-03-29,T002,AutoZen Norte,Madrid,C0003,V00005,M003,Nuria,No
2000444,2023-03-27,2023-03-28,T002,AutoZen Norte,Madrid,C0397,V00431,M003,Nuria,No
2000445,2023-03-27,2023-03-28,T003,AutoZen Mar,Valencia,C0346,V00373,M003,Nuria,No
2000446,2023-03-27,2023-03-27,T003,AutoZen Mar,Valencia,C0012,V00015,M005,Irene,No
2000447,2023-03-27,2023-03-27,T004,AutoZen Triana,Sevilla,C0671,V00735,M005,Irene,No
2000448,2023-03-27,2023-03-27,T002,AutoZen Norte,Madrid,C0575,V00631,M001,Luis,No
2000449,2023-03-27,2023-03-27,T003,AutoZen Mar,Valencia,C0191,V00214,M006,Pablo,No
2000450,2023-03-27,2023-03-28,T002,AutoZen Norte,Madrid,C0803,V00879,M004,Leo,Sí
2000451,2023-03-27,2023-03-28,T001,AutoZen Atocha,Madrid,C0355,V00383,M002,Sara,No
2000452,2023-03-28,2023-03-29,T001,AutoZen Atocha,Madrid,C0864,V00948,M003,Nuria,No
2000453,2023-03-28,2023-03-29,T001,AutoZen Atocha,Madrid,C0324,V00348,M001,Luis,No
2000454,2023-03-28,2023-03-28,T002,AutoZen Norte,Madrid,C0825,V00903,M004,Leo,No
2000455,2023-03-28,2023-03-28,T002,AutoZen Norte,Madrid,C0256,V00287,M005,Irene,No
2000456,2023-03-28,2023-03-28,T001,AutoZen Atocha,Madrid,C0031,V00038,M005,Irene,No
2000457,2023-03-28,2023-03-30,T001,AutoZen Atocha,Madrid,C0361,V00391,M004,Leo,No
2000458,2023-03-28,2023-03-29,T002,AutoZen Norte,Madrid,C0789,V00863,M006,Pablo,No
2000459,2023-03-28,2023-03-28,T002,AutoZen Norte,Madrid,C0094,V00101,M001,Luis,Sí
2000460,2023-03-29,2023-03-29,T002,AutoZen Norte,Madrid,C0888,V00974,M004,Leo,No
2000461,2023-03-29,2023-03-30,T004,AutoZen Triana,Sevilla,C0244,V00274,M002,Sara,No
2000462,2023-03-29,2023-03-29,T002,AutoZen Norte,Madrid,C0039,V00046,M002,Sara,No
2000463,2023-03-29,2023-03-30,T001,AutoZen Atocha,Madrid,C0264,V00294,M005,Irene,No
2000464,2023-03-29,2023-03-31,T004,AutoZen Triana,Sevilla,C0551,V00605,M004,Leo,No
2000465,2023-03-29,2023-03-29,T002,AutoZen Norte,Madrid,C0076,V00083,M004,Leo,No
2000466,2023-03-29,2023-03-30,T001,AutoZen Atocha,Madrid,C0557,V00611,M006,Pablo,No
2000467,2023-03-29,2023-03-29,T002,AutoZen Norte,Madrid,C0499,V00544,M006,Pablo,No
2000468,2023-03-30,2023-03-31,T002,AutoZen Norte,Madrid,C0183,V00203,M006,Pablo,No
2000469,2023-03-30,2023-03-31,T003,AutoZen Mar,Valencia,C0020,V00025,M006,Pablo,No
2000470,2023-03-30,2023-03-31,T001,AutoZen Atocha,Madrid,C0423,V00459,M002,Sara,No
2000471,2023-03-30,2023-03-30,T002,AutoZen Norte,Madrid,C0156,V00174,M005,Irene,No
2000472,2023-03-30,2023-03-30,T002,AutoZen Norte,Madrid,C0220,V00247,M005,Irene,No
2000473,2023-03-30,2023-03-30,T001,AutoZen Atocha,Madrid,C0487,V00530,M005,Irene,No
2000474,2023-03-30,2023-03-31,T003,AutoZen Mar,Valencia,C0726,V00799,M003,Nuria,No
2000475,2023-03-30,2023-03-30,T003,AutoZen Mar,Valencia,C0310,V00335,M002,Sara,No
2000476,2023-03-30,2023-04-01,T002,AutoZen Norte,Madrid,C0557,V00611,M001,Luis,No
2000477,2023-03-30,2023-03-30,T003,AutoZen Mar,Valencia,C0468,V00510,M005,Irene,No
2000478,2023-03-30,2023-03-30,T002,AutoZen Norte,Madrid,C0659,V00722,M003,Nuria,No
2000479,2023-03-31,2023-03-31,T002,AutoZen Norte,Madrid,C0676,V00741,M005,Irene,No
2000480,2023-03-31,2023-04-01,T004,AutoZen Triana,Sevilla,C0806,V00883,M003,Nuria,No
2000481,2023-03-31,2023-03-31,T002,AutoZen Norte,Madrid,C0278,V00306,M002,Sara,Sí
2000482,2023-03-31,2023-04-01,T002,AutoZen Norte,Madrid,C0344,V00370,M004,Leo,No
2000483,2023-03-31,2023-03-31,T003,AutoZen Mar,Valencia,C0403,V00437,M005,Irene,No
2000484,2023-03-31,2023-03-31,T004,AutoZen Triana,Sevilla,C0867,V00951,M004,Leo,No
2000485,2023-03-31,2023-03-31,T002,AutoZen Norte,Madrid,C0120,V00132,M002,Sara,No
2000486,2023-03-31,2023-03-31,T003,AutoZen Mar,Valencia,C0065,V00073,M005,Irene,No
2000487,2023-04-01,2023-04-01,T003,AutoZen Mar,Valencia,C0231,V00259,M001,Luis,No
2000488,2023-04-01,2023-04-02,T004,AutoZen Triana,Sevilla,C0237,V00264,M001,Luis,No
2000489,2023-04-01,2023-04-01,T001,AutoZen Atocha,Madrid,C0461,V00502,M004,Leo,No
2000490,2023-04-01,2023-04-01,T001,AutoZen Atocha,Madrid,C0160,V00178,M004,Leo,Sí
2000491,2023-04-01,2023-04-02,T001,AutoZen Atocha,Madrid,C0794,V00868,M001,Luis,No
2000492,2023-04-01,2023-04-01,T003,AutoZen Mar,Valencia,C0765,V00839,M001,Luis,No
2000493,2023-04-01,2023-04-02,T003,AutoZen Mar,Valencia,C0118,V00128,M003,Nuria,No
2000494,2023-04-01,2023-04-01,T004,AutoZen Triana,Sevilla,C0040,V00048,M005,Irene,No
2000495,2023-04-01,2023-04-01,T004,AutoZen Triana,Sevilla,C0495,V00542,M003,Nuria,No
2000496,2023-04-01,2023-04-01,T003,AutoZen Mar,Valencia,C0693,V00759,M005,Irene,Sí
2000497,2023-04-01,2023-04-02,T001,AutoZen Atocha,Madrid,C0001,V00002,M002,Sara,Sí
2000498,2023-04-03,2023-04-05,T003,AutoZen Mar,Valencia,C0127,V00141,M002,Sara,No
2000499,2023-04-03,2023-04-04,T004,AutoZen Triana,Sevilla,C0559,V00613,M002,Sara,No
2000500,2023-04-03,2023-04-03,T002,AutoZen Norte,Madrid,C0793,V00866,M004,Leo,No
2000501,2023-04-03,2023-04-04,T003,AutoZen Mar,Valencia,C0820,V00899,M006,Pablo,No
2000502,2023-04-03,2023-04-03,T002,AutoZen Norte,Madrid,C0834,V00914,M003,Nuria,No
2000503,2023-04-03,2023-04-03,T004,AutoZen Triana,Sevilla,C0538,V00590,M006,Pablo,No
2000504,2023-04-04,2023-04-05,T004,AutoZen Triana,Sevilla,C0521,V00572,M003,Nuria,No
2000505,2023-04-04,2023-04-05,T004,AutoZen Triana,Sevilla,C0300,V00326,M001,Luis,No
2000506,2023-04-04,2023-04-05,T002,AutoZen Norte,Madrid,C0678,V00745,M006,Pablo,No
2000507,2023-04-04,2023-04-05,T001,AutoZen Atocha,Madrid,C0289,V00316,M004,Leo,No
2000508,2023-04-04,2023-04-05,T002,AutoZen Norte,Madrid,C0435,V00471,M003,Nuria,No
2000509,2023-04-04,2023-04-04,T002,AutoZen Norte,Madrid,C0542,V00594,M006,Pablo,No
2000510,2023-04-04,2023-04-05,T001,AutoZen Atocha,Madrid,C0252,V00281,M003,Nuria,No
2000511,2023-04-04,2023-04-06,T004,AutoZen Triana,Sevilla,C0121,V00134,M003,Nuria,No
2000512,2023-04-04,2023-04-05,T003,AutoZen Mar,Valencia,C0247,V00276,M004,Leo,No
2000513,2023-04-05,2023-04-05,T002,AutoZen Norte,Madrid,C0161,V00181,M001,Luis,No
2000514,2023-04-05,2023-04-05,T002,AutoZen Norte,Madrid,C0892,V00978,M003,Nuria,No
2000515,2023-04-05,2023-04-05,T003,AutoZen Mar,Valencia,C0093,V00100,M004,Leo,No
2000516,2023-04-05,2023-04-06,T004,AutoZen Triana,Sevilla,C0142,V00162,M003,Nuria,No
2000517,2023-04-05,2023-04-05,T002,AutoZen Norte,Madrid,C0390,V00420,M001,Luis,No
2000518,2023-04-05,2023-04-06,T003,AutoZen Mar,Valencia,C0317,V00343,M004,Leo,No
2000519,2023-04-05,2023-04-06,T002,AutoZen Norte,Madrid,C0230,V00257,M005,Irene,No
2000520,2023-04-05,2023-04-06,T001,AutoZen Atocha,Madrid,C0877,V00962,M003,Nuria,No
2000521,2023-04-05,2023-04-05,T003,AutoZen Mar,Valencia,C0693,V00759,M003,Nuria,No
2000522,2023-04-05,2023-04-05,T002,AutoZen Norte,Madrid,C0637,V00701,M004,Leo,No
2000523,2023-04-05,2023-04-05,T004,AutoZen Triana,Sevilla,C0631,V00695,M006,Pablo,No
