ReservaID,LineaID,HotelID,HotelNombre,DestinoID,PaisDestino,CiudadDestino,Regimen,Noches,Viajeros,PrecioNoche
3000289,1,H0030,Atlas Valencia 2,D011,España,Valencia,Desayuno,2,2,77.17
3000290,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Pensión completa,3,2,78.75
3000291,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Pensión completa,2,2,132.3
3000292,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Pensión completa,3,2,63.0
3000293,1,H0009,Aureo París 1,D004,Francia,París,Solo alojamiento,3,2,94.5
3000294,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Solo alojamiento,3,1,89.78
3000295,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Desayuno,7,3,166.25
3000296,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Desayuno,5,1,183.75
3000297,1,H0002,Sakura Roma 2,D001,Italia,Roma,Media pensión,3,2,94.76
3000298,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Media pensión,4,1,67.5
3000299,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Solo alojamiento,7,2,124.69
3000300,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Desayuno,2,3,99.75
3000301,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Pensión completa,5,1,85.5
3000302,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Media pensión,7,2,87.5
3000303,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Solo alojamiento,7,3,85.5
3000304,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Pensión completa,2,1,111.15
3000305,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Pensión completa,2,2,115.5
3000306,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Desayuno,3,2,67.5
3000307,1,H0030,Atlas Valencia 2,D011,España,Valencia,Solo alojamiento,7,2,77.17
3000308,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Pensión completa,5,4,115.5
3000309,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Pensión completa,6,4,109.72
3000310,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Desayuno,6,2,87.5
3000311,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Desayuno,2,2,70.88
3000312,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Media pensión,4,4,117.0
3000313,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Media pensión,5,1,69.83
3000314,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Pensión completa,3,1,69.83
3000315,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Pensión completa,4,3,78.75
3000316,1,H0029,Sakura Valencia 1,D011,España,Valencia,Solo alojamiento,3,3,91.88
3000317,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Pensión completa,3,4,85.5
3000318,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Media pensión,4,2,109.72
3000319,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Solo alojamiento,4,2,115.5
3000320,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Solo alojamiento,6,2,67.5
3000321,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Desayuno,3,3,175.0
3000322,1,H0031,Aureo Valencia 3,D011,España,Valencia,Solo alojamiento,5,2,59.85
3000323,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Media pensión,5,2,126.0
3000324,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Solo alojamiento,4,1,99.0
3000325,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Desayuno,4,2,85.5
3000326,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Solo alojamiento,2,2,115.5
3000327,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Media pensión,2,1,115.5
3000328,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Desayuno,4,1,162.5
3000329,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Solo alojamiento,5,4,89.78
3000330,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Desayuno,3,1,67.5
3000331,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Solo alojamiento,5,1,124.69
3000332,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Desayuno,3,1,67.5
3000333,1,H0030,Atlas Valencia 2,D011,España,Valencia,Desayuno,3,1,73.5
3000334,1,H0001,CityStay Roma 1,D001,Italia,Roma,Desayuno,5,2,99.75
3000335,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Pensión completa,5,2,99.75
3000336,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Media pensión,7,2,89.78
3000337,1,H0011,Duomo París 3,D004,Francia,París,Pensión completa,3,2,110.25
3000338,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Media pensión,2,4,175.0
3000339,1,H0002,Sakura Roma 2,D001,Italia,Roma,Desayuno,3,2,94.76
3000340,1,H0030,Atlas Valencia 2,D011,España,Valencia,Desayuno,4,2,77.17
3000341,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Pensión completa,2,1,67.5
3000342,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Pensión completa,4,2,119.7
3000343,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Media pensión,7,2,81.22
3000344,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Solo alojamiento,6,2,117.0
3000345,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Media pensión,5,2,67.5
3000346,1,H0010,Sakura París 2,D004,Francia,París,Pensión completa,2,3,94.5
3000347,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Media pensión,7,1,85.5
3000348,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Media pensión,6,1,64.12
3000349,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Pensión completa,3,1,70.88
3000350,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Desayuno,3,4,115.5
3000351,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Pensión completa,3,1,78.75
3000352,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Solo alojamiento,3,1,78.75
3000353,1,H0031,Aureo Valencia 3,D011,España,Valencia,Solo alojamiento,2,1,59.85
3000354,1,H0030,Atlas Valencia 2,D011,España,Valencia,Solo alojamiento,4,1,77.17
3000355,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Desayuno,6,1,162.5
3000356,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Desayuno,2,1,94.76
3000357,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Desayuno,5,1,63.0
3000358,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Pensión completa,3,2,115.5
3000359,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Pensión completa,4,1,67.5
3000360,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Media pensión,3,3,73.5
3000361,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Desayuno,7,2,78.75
3000362,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Solo alojamiento,5,2,122.85
3000363,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Media pensión,3,2,77.17
3000364,1,H0010,Sakura París 2,D004,Francia,París,Media pensión,4,4,89.77
3000365,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Desayuno,2,4,85.5
3000366,1,H0003,Atlas Roma 3,D001,Italia,Roma,Desayuno,4,1,99.75
3000367,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Pensión completa,6,2,85.5
3000368,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Media pensión,4,2,74.81
3000369,1,H0029,Sakura Valencia 1,D011,España,Valencia,Media pensión,5,2,83.12
3000370,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Media pensión,5,1,104.74
3000371,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Pensión completa,6,2,85.5
3000372,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Solo alojamiento,4,2,81.22
3000373,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Desayuno,4,3,67.5
3000374,1,H0009,Aureo París 1,D004,Francia,París,Solo alojamiento,2,1,94.5
3000375,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Media pensión,3,2,129.67
3000376,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Solo alojamiento,3,4,70.88
3000377,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Desayuno,4,1,99.0
3000378,1,H0010,Sakura París 2,D004,Francia,París,Solo alojamiento,3,2,94.5
3000379,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Solo alojamiento,3,1,126.0
3000380,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Media pensión,5,1,183.75
3000381,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Pensión completa,2,2,94.76
3000382,1,H0029,Sakura Valencia 1,D011,España,Valencia,Pensión completa,5,1,87.5
3000383,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Pensión completa,3,2,81.22
3000384,1,H0031,Aureo Valencia 3,D011,España,Valencia,Solo alojamiento,4,2,59.85
3000385,1,H0001,CityStay Roma 1,D001,Italia,Roma,Media pensión,4,1,104.74
3000386,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Solo alojamiento,5,2,91.88
3000387,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Pensión completa,2,1,122.85
3000388,1,H0034,Duomo Nueva York 3,D012,EEUU,Nueva York,Desayuno,2,2,132.3
3000389,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Media pensión,5,2,115.5
3000390,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Solo alojamiento,7,2,70.88
3000391,1,H0003,Atlas Roma 3,D001,Italia,Roma,Media pensión,7,1,94.76
3000392,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Desayuno,5,1,89.78
3000393,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Solo alojamiento,4,2,81.22
3000394,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Solo alojamiento,4,1,122.85
3000395,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Desayuno,2,4,74.81
3000396,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Desayuno,2,3,175.0
3000397,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Pensión completa,4,1,118.75
3000398,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Pensión completa,5,1,121.28
3000399,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Pensión completa,7,2,85.5
3000400,1,H0017,Aureo Londres 1,D007,Reino Unido,Londres,Pensión completa,7,4,115.5
3000401,1,H0001,CityStay Roma 1,D001,Italia,Roma,Solo alojamiento,4,2,99.75
3000402,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Solo alojamiento,4,2,119.7
3000403,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Pensión completa,4,2,87.5
3000404,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Media pensión,4,2,118.75
3000405,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Pensión completa,4,1,147.0
3000406,1,H0001,CityStay Roma 1,D001,Italia,Roma,Desayuno,5,2,104.74
3000407,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Solo alojamiento,3,2,94.76
3000408,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Media pensión,4,1,154.35
3000409,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Solo alojamiento,4,4,147.0
3000410,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Solo alojamiento,3,4,70.88
3000411,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Media pensión,4,1,89.78
3000412,1,H0001,CityStay Roma 1,D001,Italia,Roma,Desayuno,2,1,94.76
3000413,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Desayuno,6,3,67.5
3000414,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Solo alojamiento,4,2,117.0
3000415,1,H0001,CityStay Roma 1,D001,Italia,Roma,Desayuno,6,2,94.76
3000416,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Solo alojamiento,4,3,117.0
3000417,1,H0011,Duomo París 3,D004,Francia,París,Media pensión,5,3,110.25
3000418,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Media pensión,7,1,166.25
3000419,1,H0002,Sakura Roma 2,D001,Italia,Roma,Desayuno,3,2,99.75
3000420,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Media pensión,7,1,69.83
3000421,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Media pensión,5,1,129.67
3000422,1,H0031,Aureo Valencia 3,D011,España,Valencia,Pensión completa,7,1,59.85
3000423,1,H0001,CityStay Roma 1,D001,Italia,Roma,Desayuno,3,1,104.74
3000424,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Desayuno,4,2,175.0
3000425,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Media pensión,3,4,89.78
3000426,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Desayuno,6,2,85.5
3000427,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Solo alojamiento,5,2,66.15
3000428,1,H0002,Sakura Roma 2,D001,Italia,Roma,Desayuno,5,2,94.76
3000429,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Media pensión,3,1,115.5
3000430,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Solo alojamiento,5,1,124.69
3000431,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Desayuno,3,2,99.75
3000432,1,H0029,Sakura Valencia 1,D011,España,Valencia,Desayuno,7,2,87.5
3000433,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Media pensión,2,2,70.88
3000434,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Pensión completa,2,2,154.38
3000435,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Media pensión,3,2,183.75
3000436,1,H0029,Sakura Valencia 1,D011,España,Valencia,Solo alojamiento,2,2,83.12
3000437,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Media pensión,2,2,87.5
3000438,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Media pensión,7,3,85.5
3000439,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Solo alojamiento,3,2,111.15
3000440,1,H0009,Aureo París 1,D004,Francia,París,Pensión completa,4,2,94.5
3000441,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Pensión completa,3,1,85.5
3000442,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Solo alojamiento,2,1,115.5
3000443,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Solo alojamiento,5,2,112.81
3000444,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Media pensión,5,2,83.12
3000445,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Media pensión,2,1,63.0
3000446,1,H0030,Atlas Valencia 2,D011,España,Valencia,Pensión completa,3,1,69.83
3000447,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Solo alojamiento,4,1,115.5
3000448,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Pensión completa,2,1,73.5
3000449,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Desayuno,2,2,121.28
3000450,1,H0029,Sakura Valencia 1,D011,España,Valencia,Solo alojamiento,5,3,87.5
3000451,1,H0010,Sakura París 2,D004,Francia,París,Media pensión,3,2,89.77
3000452,1,H0009,Aureo París 1,D004,Francia,París,Pensión completa,3,2,94.5
3000453,1,H0022,BlueWave Berlín 2,D008,Alemania,Berlín,Media pensión,5,1,85.5
3000454,1,H0001,CityStay Roma 1,D001,Italia,Roma,Pensión completa,6,2,94.76
3000455,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Solo alojamiento,3,1,78.75
3000456,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Media pensión,5,2,99.75
3000457,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Pensión completa,5,1,70.88
3000458,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Solo alojamiento,5,1,122.85
3000459,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Desayuno,5,4,117.0
3000460,1,H0011,Duomo París 3,D004,Francia,París,Desayuno,3,2,110.25
3000461,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Solo alojamiento,6,4,154.35
3000462,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Pensión completa,3,3,154.35
3000463,1,H0011,Duomo París 3,D004,Francia,París,Desayuno,5,3,104.74
3000464,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Desayuno,5,3,78.75
3000465,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Media pensión,7,2,74.81
3000466,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Desayuno,3,2,104.74
3000467,1,H0011,Duomo París 3,D004,Francia,París,Media pensión,2,4,115.76
3000468,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Media pensión,5,2,103.95
3000469,1,H0011,Duomo París 3,D004,Francia,París,Solo alojamiento,5,2,104.74
3000470,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Solo alojamiento,3,4,94.76
3000471,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Desayuno,2,2,99.75
3000472,1,H0018,BlueWave Londres 2,D007,Reino Unido,Londres,Media pensión,4,2,115.5
3000473,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Pensión completa,7,2,119.7
3000474,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Solo alojamiento,2,2,119.7
3000475,1,H0030,Atlas Valencia 2,D011,España,Valencia,Desayuno,4,4,73.5
3000476,1,H0030,Atlas Valencia 2,D011,España,Valencia,Media pensión,2,1,69.83
3000477,1,H0010,Sakura París 2,D004,Francia,París,Solo alojamiento,5,1,89.77
3000478,1,H0002,Sakura Roma 2,D001,Italia,Roma,Desayuno,2,3,104.74
3000479,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Pensión completa,4,2,175.0
3000480,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Pensión completa,2,2,118.75
3000481,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Solo alojamiento,2,1,67.5
3000482,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Desayuno,7,3,117.0
3000483,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Pensión completa,5,2,162.5
3000484,1,H0012,Duomo Lisboa 1,D005,Portugal,Lisboa,Solo alojamiento,5,2,64.12
3000485,1,H0029,Sakura Valencia 1,D011,España,Valencia,Solo alojamiento,5,1,87.5
3000486,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Solo alojamiento,4,1,99.75
3000487,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Media pensión,4,4,82.69
3000488,1,H0010,Sakura París 2,D004,Francia,París,Desayuno,7,1,94.5
3000489,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Desayuno,5,2,99.75
3000490,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Media pensión,4,1,87.5
3000491,1,H0001,CityStay Roma 1,D001,Italia,Roma,Desayuno,5,1,99.75
3000492,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Desayuno,3,1,82.69
3000493,1,H0010,Sakura París 2,D004,Francia,París,Pensión completa,4,1,94.5
3000494,1,H0011,Duomo París 3,D004,Francia,París,Pensión completa,5,4,104.74
3000495,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Pensión completa,4,3,122.85
3000496,1,H0025,Aureo Barcelona 1,D009,España,Barcelona,Media pensión,3,2,91.88
3000497,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Solo alojamiento,4,2,67.5
3000498,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Media pensión,3,2,85.5
3000499,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Media pensión,2,1,118.75
3000500,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Desayuno,4,1,64.12
3000501,1,H0016,CityStay Oporto 3,D006,Portugal,Oporto,Media pensión,4,1,67.5
3000502,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Media pensión,7,1,170.62
3000503,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Media pensión,5,1,78.75
3000504,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Pensión completa,5,4,175.0
3000505,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Pensión completa,6,3,99.0
3000506,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Media pensión,2,1,126.0
3000507,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Solo alojamiento,5,1,74.81
3000508,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Media pensión,6,2,89.78
3000509,1,H0029,Sakura Valencia 1,D011,España,Valencia,Pensión completa,2,1,91.88
3000510,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Pensión completa,5,1,104.74
3000511,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Solo alojamiento,2,1,109.72
3000512,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Pensión completa,6,2,132.3
3000513,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Desayuno,4,2,85.5
3000514,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Media pensión,2,2,81.22
3000515,1,H0010,Sakura París 2,D004,Francia,París,Solo alojamiento,6,1,89.77
3000516,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Desayuno,3,3,136.5
3000517,1,H0008,CityStay Venecia 2,D003,Italia,Venecia,Solo alojamiento,3,2,99.75
3000518,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Pensión completa,4,2,117.0
3000519,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Pensión completa,2,2,99.75
3000520,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Pensión completa,7,2,117.0
3000521,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Pensión completa,7,1,87.5
3000522,1,H0007,Duomo Venecia 1,D003,Italia,Venecia,Solo alojamiento,2,1,94.76
3000523,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Solo alojamiento,3,2,99.0
3000524,1,H0002,Sakura Roma 2,D001,Italia,Roma,Media pensión,4,1,99.75
3000525,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Media pensión,5,1,99.75
3000526,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Pensión completa,7,2,117.0
3000527,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Solo alojamiento,5,2,118.75
3000528,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Desayuno,6,4,78.75
3000529,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Pensión completa,3,2,122.85
3000530,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Desayuno,2,3,94.05
3000531,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Media pensión,4,4,117.0
3000532,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Solo alojamiento,4,2,139.65
3000533,1,H0010,Sakura París 2,D004,Francia,París,Pensión completa,3,3,89.77
3000534,1,H0005,CityStay Florencia 2,D002,Italia,Florencia,Media pensión,4,4,85.5
3000535,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Desayuno,2,1,126.0
3000536,1,H0033,CityStay Nueva York 2,D012,EEUU,Nueva York,Solo alojamiento,2,1,147.0
3000537,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Pensión completa,5,2,124.69
3000538,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Desayuno,6,1,87.5
3000539,1,H0009,Aureo París 1,D004,Francia,París,Desayuno,3,2,94.5
3000540,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Media pensión,5,2,117.0
3000541,1,H0013,Duomo Lisboa 2,D005,Portugal,Lisboa,Media pensión,4,1,78.75
3000542,1,H0023,CityStay Berlín 3,D008,Alemania,Berlín,Media pensión,5,4,118.75
3000543,1,H0037,Sakura Tokio 2,D013,Japón,Tokio,Media pensión,4,1,136.5
3000544,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Media pensión,2,2,112.81
3000545,1,H0036,Duomo Tokio 1,D013,Japón,Tokio,Pensión completa,4,4,117.0
3000546,1,H0010,Sakura París 2,D004,Francia,París,Pensión completa,3,1,99.23
3000547,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Solo alojamiento,5,1,78.75
3000548,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Solo alojamiento,2,2,126.0
3000549,1,H0035,Duomo Nueva York 4,D012,EEUU,Nueva York,Desayuno,3,3,126.0
3000550,1,H0032,BlueWave Nueva York 1,D012,EEUU,Nueva York,Pensión completa,2,1,175.0
3000551,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Pensión completa,7,1,99.75
3000552,1,H0009,Aureo París 1,D004,Francia,París,Solo alojamiento,4,4,99.23
3000553,1,H0026,Sakura Barcelona 2,D009,España,Barcelona,Desayuno,7,2,91.88
3000554,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Desayuno,4,2,99.0
3000555,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Pensión completa,5,1,63.0
3000556,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Solo alojamiento,2,2,67.5
3000557,1,H0024,Duomo Berlín 4,D008,Alemania,Berlín,Media pensión,7,1,89.78
3000558,1,H0031,Aureo Valencia 3,D011,España,Valencia,Pensión completa,7,2,59.85
3000559,1,H0028,Aureo Sevilla 2,D010,España,Sevilla,Solo alojamiento,7,1,73.5
3000560,1,H0021,Sakura Berlín 1,D008,Alemania,Berlín,Solo alojamiento,7,2,99.75
3000561,1,H0027,Aureo Sevilla 1,D010,España,Sevilla,Pensión completa,5,2,59.85
3000562,1,H0019,Atlas Londres 3,D007,Reino Unido,Londres,Pensión completa,3,1,115.5
3000563,1,H0014,Atlas Oporto 1,D006,Portugal,Oporto,Desayuno,2,2,82.69
3000564,1,H0004,Duomo Florencia 1,D002,Italia,Florencia,Solo alojamiento,4,2,124.69
3000565,1,H0006,Sakura Florencia 3,D002,Italia,Florencia,Media pensión,3,4,89.78
3000566,1,H0039,Atlas Tokio 4,D013,Japón,Tokio,Pensión completa,4,2,162.5
3000567,1,H0011,Duomo París 3,D004,Francia,París,Pensión completa,5,3,104.74
3000568,1,H0015,Aureo Oporto 2,D006,Portugal,Oporto,Desayuno,3,1,67.5
3000569,1,H0020,Atlas Londres 4,D007,Reino Unido,Londres,Media pensión,2,2,99.0
3000570,1,H0038,Atlas Tokio 3,D013,Japón,Tokio,Solo alojamiento,4,3,117.0
3000571,1,H0002,Sakura Roma 2,D001,Italia,Roma,Solo alojamiento,2,1,104.74
