PedidoID,LineaID,SKU,ProductoNombre,Categoria,Marca,Talla,Color,Unidades,PrecioUnit,IVAPct
1000144,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Beige,1,39.99,0.21
1000144,3,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Verde,1,47.24,0.21
1000144,4,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Negro,1,14.99,0.21
1000145,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,2,13.64,0.21
1000146,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,1,24.99,0.21
1000147,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Azul,1,37.99,0.21
1000147,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,12.34,0.21
1000148,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,1,24.99,0.21
1000149,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Rojo,1,20.99,0.21
1000149,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Verde,1,56.99,0.21
1000150,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Beige,1,79.99,0.21
1000151,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Azul,1,62.99,0.21
1000151,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,12.99,0.21
1000152,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,2,13.64,0.21
1000152,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Beige,1,62.99,0.21
1000153,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,1,12.34,0.21
1000153,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Negro,1,14.99,0.21
1000154,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,1,24.99,0.21
1000154,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Rojo,2,14.99,0.21
1000155,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,M,Negro,1,37.99,0.21
1000156,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Verde,2,59.99,0.21
1000157,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Gris,1,24.99,0.21
1000157,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Rojo,3,59.99,0.21
1000158,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Gris,1,44.99,0.21
1000158,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,2,13.64,0.21
1000159,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Azul,1,19.99,0.21
1000159,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Gris,1,15.74,0.21
1000160,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Rojo,1,69.99,0.21
1000161,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,M,Azul,1,37.99,0.21
1000162,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Rojo,1,19.99,0.21
1000163,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Gris,1,59.99,0.21
1000163,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Negro,1,73.49,0.21
1000163,3,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Rojo,2,41.99,0.21
1000164,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Beige,1,59.99,0.21
1000164,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,12.99,0.21
1000165,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Rojo,1,18.99,0.21
1000165,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Gris,3,26.24,0.21
1000165,3,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Verde,1,14.24,0.21
1000165,4,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,12.99,0.21
1000166,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Gris,1,14.99,0.21
1000166,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,2,23.74,0.21
1000166,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Azul,1,19.99,0.21
1000166,4,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Negro,1,59.99,0.21
1000167,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Azul,1,56.99,0.21
1000167,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Verde,1,73.49,0.21
1000167,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Azul,1,79.99,0.21
1000167,4,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,1,23.74,0.21
1000168,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Beige,1,42.74,0.21
1000169,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Gris,1,75.99,0.21
1000170,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Negro,1,44.99,0.21
1000170,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Blanco,1,37.99,0.21
1000171,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,41,Rojo,2,79.99,0.21
1000171,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Blanco,1,42.74,0.21
1000171,3,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,2,26.24,0.21
1000172,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Blanco,1,14.24,0.21
1000172,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Blanco,1,19.99,0.21
1000172,3,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,2,13.64,0.21
1000173,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Gris,1,69.99,0.21
1000174,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Verde,1,44.99,0.21
1000174,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,1,24.99,0.21
1000175,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Verde,1,42.74,0.21
1000175,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Beige,2,79.99,0.21
1000176,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,13.64,0.21
1000177,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Azul,2,73.49,0.21
1000178,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Rojo,1,59.99,0.21
1000179,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Azul,1,56.99,0.21
1000180,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Beige,1,83.99,0.21
1000180,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Rojo,1,69.99,0.21
1000180,3,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Gris,1,42.74,0.21
1000181,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Negro,1,14.99,0.21
1000181,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Azul,1,59.99,0.21
1000182,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Blanco,1,44.99,0.21
1000183,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Rojo,1,75.99,0.21
1000184,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Beige,1,39.99,0.21
1000185,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Negro,3,59.99,0.21
1000186,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,41,Negro,3,75.99,0.21
1000186,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.99,0.21
1000187,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Azul,1,69.99,0.21
1000188,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Rojo,1,19.99,0.21
1000189,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Gris,1,19.99,0.21
1000190,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Beige,1,66.49,0.21
1000191,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Verde,1,14.99,0.21
1000191,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Blanco,1,39.99,0.21
1000192,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Negro,1,39.99,0.21
1000192,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,2,13.64,0.21
1000193,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Negro,1,41.99,0.21
1000194,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,2,12.99,0.21
1000195,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Azul,1,18.99,0.21
1000196,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Azul,1,39.99,0.21
1000196,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Beige,2,19.99,0.21
1000197,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Negro,1,37.99,0.21
1000198,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Gris,1,59.99,0.21
1000198,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,1,23.74,0.21
1000199,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Blanco,1,79.99,0.21
1000200,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Negro,1,62.99,0.21
1000201,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Verde,1,44.99,0.21
1000202,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Verde,1,62.99,0.21
1000202,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Beige,1,19.99,0.21
1000203,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Rojo,1,83.99,0.21
1000203,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Azul,1,62.99,0.21
1000204,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Rojo,1,15.74,0.21
1000204,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Rojo,1,41.99,0.21
1000205,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Beige,2,19.99,0.21
1000206,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,1,13.64,0.21
1000207,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Negro,2,59.99,0.21
1000207,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Negro,1,14.99,0.21
1000208,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Negro,1,83.99,0.21
1000208,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Blanco,1,56.99,0.21
1000208,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Blanco,1,20.99,0.21
1000209,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Azul,1,66.49,0.21
1000210,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,12.99,0.21
1000211,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Beige,2,73.49,0.21
1000212,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Azul,1,19.99,0.21
1000213,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,12.34,0.21
1000214,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Azul,1,14.99,0.21
1000215,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Verde,1,62.99,0.21
1000216,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Gris,1,26.24,0.21
1000216,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Gris,1,14.99,0.21
1000216,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Verde,1,75.99,0.21
1000217,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Verde,1,75.99,0.21
1000218,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Beige,1,19.99,0.21
1000218,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Gris,2,15.74,0.21
1000219,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Beige,1,62.99,0.21
1000220,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Rojo,1,39.99,0.21
1000220,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,24.99,0.21
1000220,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Blanco,3,18.99,0.21
1000221,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,1,24.99,0.21
1000221,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Verde,2,19.99,0.21
1000221,3,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Gris,1,39.99,0.21
1000222,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Rojo,2,19.99,0.21
1000223,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Gris,1,83.99,0.21
1000224,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Negro,1,62.99,0.21
1000224,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Beige,2,14.99,0.21
1000225,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Blanco,3,39.99,0.21
1000226,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Azul,1,44.99,0.21
1000226,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Negro,2,56.99,0.21
1000227,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.99,0.21
1000227,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,24.99,0.21
1000227,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Beige,3,79.99,0.21
1000228,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Azul,2,14.24,0.21
1000229,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Rojo,1,73.49,0.21
1000230,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Negro,1,73.49,0.21
1000230,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,M,Azul,1,39.99,0.21
1000231,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Azul,1,42.74,0.21
1000231,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Verde,1,66.49,0.21
1000231,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Beige,1,59.99,0.21
1000231,4,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Azul,1,39.99,0.21
1000232,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Blanco,1,20.99,0.21
1000233,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Gris,2,19.99,0.21
1000233,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,1,23.74,0.21
1000233,3,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Negro,2,41.99,0.21
1000234,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Azul,1,15.74,0.21
1000234,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,1,12.99,0.21
1000235,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,41,Blanco,1,75.99,0.21
1000236,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,12.99,0.21
1000237,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Beige,1,15.74,0.21
1000238,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Gris,1,14.24,0.21
1000239,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Gris,3,37.99,0.21
1000239,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Gris,1,24.99,0.21
1000239,3,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Negro,1,42.74,0.21
1000240,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Gris,2,79.99,0.21
1000241,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.99,0.21
1000241,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Gris,1,19.99,0.21
1000242,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Gris,3,69.99,0.21
1000243,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Rojo,1,79.99,0.21
1000243,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Blanco,1,37.99,0.21
1000243,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Verde,2,20.99,0.21
1000244,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Azul,1,47.24,0.21
1000245,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,12.99,0.21
1000245,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Azul,1,47.24,0.21
1000245,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Beige,1,79.99,0.21
1000246,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Gris,1,69.99,0.21
1000246,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,23.74,0.21
1000247,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,1,23.74,0.21
1000248,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Negro,1,18.99,0.21
1000249,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Blanco,1,66.49,0.21
1000249,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Gris,1,14.99,0.21
1000250,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Beige,1,41.99,0.21
1000251,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,24.99,0.21
1000251,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Gris,1,66.49,0.21
1000252,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Negro,1,39.99,0.21
1000252,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,23.74,0.21
1000253,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Beige,1,59.99,0.21
1000254,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Beige,1,39.99,0.21
1000254,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Gris,2,56.99,0.21
1000255,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,2,12.99,0.21
1000256,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Negro,1,18.99,0.21
1000256,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Gris,1,41.99,0.21
1000256,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Gris,1,62.99,0.21
1000256,4,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Rojo,1,44.99,0.21
1000257,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Verde,1,69.99,0.21
1000257,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,3,26.24,0.21
1000258,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Verde,1,59.99,0.21
1000259,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Verde,1,56.99,0.21
1000259,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Beige,3,73.49,0.21
1000260,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Verde,1,44.99,0.21
1000261,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Negro,1,41.99,0.21
1000262,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,1,26.24,0.21
1000263,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Azul,1,39.99,0.21
1000264,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,1,12.99,0.21
1000264,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,26.24,0.21
1000264,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Rojo,3,59.99,0.21
1000265,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,1,23.74,0.21
1000265,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,41,Negro,1,75.99,0.21
1000266,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,1,12.34,0.21
1000267,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Rojo,1,41.99,0.21
1000267,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Azul,1,18.99,0.21
1000268,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.99,0.21
1000268,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Blanco,1,73.49,0.21
1000269,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Beige,1,14.99,0.21
1000269,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Negro,1,56.99,0.21
1000270,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,2,12.99,0.21
1000270,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Rojo,1,62.99,0.21
1000270,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Blanco,1,18.99,0.21
1000271,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Beige,2,15.74,0.21
1000272,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Beige,1,59.99,0.21
1000273,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Rojo,1,47.24,0.21
1000274,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,1,24.99,0.21
1000274,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Beige,2,62.99,0.21
1000275,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Blanco,2,44.99,0.21
1000276,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,1,12.99,0.21
1000277,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Azul,1,41.99,0.21
1000277,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Beige,1,20.99,0.21
1000278,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Negro,1,24.99,0.21
1000278,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Blanco,1,39.99,0.21
1000279,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Beige,1,56.99,0.21
1000279,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,1,12.99,0.21
1000279,3,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Blanco,2,47.24,0.21
1000280,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Negro,2,24.99,0.21
1000280,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Rojo,2,42.74,0.21
1000281,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Blanco,1,44.99,0.21
1000281,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Beige,1,18.99,0.21
1000281,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Gris,1,83.99,0.21
1000282,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Gris,2,24.99,0.21
1000282,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Negro,3,69.99,0.21
1000282,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Blanco,1,59.99,0.21
1000283,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Gris,1,59.99,0.21
1000284,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Azul,1,44.99,0.21
1000284,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Verde,1,59.99,0.21
1000285,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Blanco,1,59.99,0.21
1000286,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Negro,1,69.99,0.21
1000286,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Beige,1,47.24,0.21
1000286,3,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Negro,1,39.99,0.21
1000287,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Rojo,1,14.99,0.21
1000287,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,1,13.64,0.21
1000287,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Rojo,1,59.99,0.21
1000288,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Verde,1,18.99,0.21
1000288,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Negro,1,62.99,0.21
1000289,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,1,26.24,0.21
1000290,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Negro,1,23.74,0.21
1000290,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Blanco,2,66.49,0.21
1000290,3,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Gris,1,44.99,0.21
1000291,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Negro,1,73.49,0.21
1000291,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Rojo,1,42.74,0.21
1000292,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Verde,1,62.99,0.21
1000293,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Gris,1,73.49,0.21
1000293,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Rojo,2,15.74,0.21
1000293,3,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,1,26.24,0.21
1000294,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,1,13.64,0.21
1000295,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Rojo,1,42.74,0.21
1000295,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Verde,1,18.99,0.21
1000295,3,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Blanco,1,73.49,0.21
1000296,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Blanco,2,44.99,0.21
1000296,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,1,12.99,0.21
1000297,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Blanco,2,73.49,0.21
