EnvioID,FechaCreacion,FechaEntrega,ClienteID,OrigenCiudadID,DestinoCiudadID,ServicioID,EstadoID,TransportistaID,PesoKg,VolumenM3,Coste
15000252,2023-02-09,2023-02-10,CL0171,CI001,CI007,SV02,ST04,TR04,1.51,0.148,26.62
15000253,2023-02-09,2023-02-10,CL0346,CI013,CI001,SV01,ST01,TR04,1.45,0.08,26.25
15000254,2023-02-09,2023-02-09,CL0344,CI009,CI006,SV02,ST04,TR04,4.91,0.182,56.72
15000255,2023-02-09,2023-02-10,CL0083,CI005,CI009,SV02,ST05,TR01,5.74,0.176,51.35
15000256,2023-02-09,2023-02-09,CL0074,CI013,CI012,SV04,ST03,TR01,2.29,0.139,55.59
15000257,2023-02-09,2023-02-10,CL0319,CI008,CI005,SV03,ST01,TR04,7.63,0.15,38.19
15000258,2023-02-09,2023-02-12,CL0065,CI007,CI010,SV01,ST02,TR01,7.55,0.544,124.12
15000259,2023-02-09,2023-02-11,CL0179,CI005,CI007,SV01,ST04,TR04,3.89,0.036,12.65
15000260,2023-02-09,2023-02-10,CL0024,CI003,CI008,SV01,ST04,TR01,2.27,0.108,20.5
15000261,2023-02-09,2023-02-09,CL0368,CI001,CI013,SV03,ST04,TR03,8.83,0.045,37.77
15000262,2023-02-09,2023-02-09,CL0080,CI012,CI008,SV01,ST04,TR01,4.54,0.066,29.41
15000263,2023-02-09,2023-02-10,CL0134,CI002,CI008,SV02,ST04,TR03,6.28,0.382,61.94
15000264,2023-02-09,2023-02-13,CL0379,CI013,CI002,SV01,ST04,TR03,1.87,0.043,19.75
15000265,2023-02-09,2023-02-12,CL0014,CI006,CI003,SV01,ST04,TR04,8.02,0.102,26.21
15000266,2023-02-09,2023-02-11,CL0161,CI011,CI012,SV01,ST05,TR03,3.48,0.108,32.82
15000267,2023-02-09,2023-02-13,CL0107,CI011,CI009,SV01,ST04,TR01,6.6,0.109,39.23
15000268,2023-02-09,2023-02-09,CL0263,CI012,CI008,SV03,ST02,TR02,1.71,0.141,50.33
15000269,2023-02-09,2023-02-11,CL0179,CI012,CI008,SV02,ST06,TR01,3.16,0.339,81.64
15000270,2023-02-09,2023-02-11,CL0270,CI007,CI004,SV02,ST04,TR03,2.89,0.108,23.06
15000271,2023-02-09,2023-02-10,CL0159,CI012,CI005,SV01,ST04,TR02,2.65,0.175,43.91
15000272,2023-02-09,2023-02-11,CL0320,CI013,CI009,SV02,ST02,TR04,3.9,0.051,28.78
15000273,2023-02-09,2023-02-10,CL0240,CI006,CI007,SV03,ST03,TR03,6.01,0.068,23.82
15000274,2023-02-09,2023-02-10,CL0021,CI006,CI001,SV02,ST03,TR01,4.33,0.628,86.76
15000275,2023-02-09,2023-02-11,CL0348,CI013,CI006,SV02,ST04,TR03,3.52,0.149,45.68
15000276,2023-02-09,2023-02-09,CL0218,CI007,CI009,SV03,ST04,TR01,2.66,0.12,45.27
15000277,2023-02-09,2023-02-10,CL0262,CI005,CI011,SV03,ST04,TR04,3.74,0.114,43.39
15000278,2023-02-09,2023-02-09,CL0132,CI012,CI001,SV03,ST04,TR03,4.51,0.064,37.18
15000279,2023-02-09,2023-02-11,CL0073,CI012,CI008,SV01,ST04,TR01,4.12,0.05,25.55
15000280,2023-02-09,2023-02-11,CL0014,CI002,CI013,SV02,ST06,TR01,2.67,0.184,48.61
15000281,2023-02-09,2023-02-10,CL0304,CI003,CI008,SV02,ST04,TR03,3.57,0.036,15.78
15000282,2023-02-09,2023-02-11,CL0026,CI011,CI013,SV02,ST04,TR03,2.47,0.151,46.78
15000283,2023-02-09,2023-02-09,CL0337,CI003,CI013,SV03,ST01,TR04,1.62,0.17,50.7
15000284,2023-02-09,2023-02-09,CL0280,CI012,CI005,SV03,ST04,TR03,3.94,0.096,44.63
15000285,2023-02-09,2023-02-11,CL0032,CI009,CI008,SV02,ST04,TR03,3.37,0.061,28.56
15000286,2023-02-09,2023-02-10,CL0060,CI011,CI003,SV02,ST04,TR03,3.74,0.072,29.65
15000287,2023-02-09,2023-02-11,CL0057,CI009,CI006,SV01,ST03,TR03,5.84,0.081,31.12
15000288,2023-02-09,2023-02-13,CL0354,CI009,CI013,SV04,ST04,TR01,0.71,0.097,47.51
15000289,2023-02-09,2023-02-11,CL0310,CI008,CI002,SV01,ST06,TR04,2.38,0.188,31.71
15000290,2023-02-10,2023-02-12,CL0212,CI006,CI003,SV01,ST03,TR03,1.56,0.166,26.82
15000291,2023-02-10,2023-02-11,CL0011,CI001,CI008,SV02,ST04,TR04,3.71,0.393,58.0
15000292,2023-02-10,2023-02-10,CL0302,CI002,CI007,SV03,ST04,TR04,2.97,0.239,45.0
15000293,2023-02-10,2023-02-12,CL0081,CI008,CI012,SV02,ST04,TR04,4.45,0.207,55.24
15000294,2023-02-10,2023-02-12,CL0336,CI009,CI012,SV02,ST02,TR01,7.92,0.137,52.19
15000295,2023-02-10,2023-02-11,CL0082,CI012,CI010,SV02,ST06,TR04,7.93,0.233,64.75
15000296,2023-02-10,2023-02-12,CL0206,CI003,CI010,SV02,ST04,TR02,1.87,0.181,46.97
15000297,2023-02-10,2023-02-14,CL0205,CI005,CI002,SV04,ST04,TR02,1.31,0.144,34.46
15000298,2023-02-10,2023-02-12,CL0133,CI013,CI012,SV02,ST05,TR01,2.91,0.103,35.97
15000299,2023-02-10,2023-02-14,CL0333,CI002,CI006,SV04,ST02,TR02,2.43,0.225,42.93
15000300,2023-02-10,2023-02-11,CL0357,CI010,CI006,SV03,ST04,TR02,4.39,0.1,41.73
15000301,2023-02-10,2023-02-11,CL0237,CI005,CI008,SV03,ST04,TR02,6.96,0.174,38.64
15000302,2023-02-10,2023-02-12,CL0278,CI011,CI008,SV01,ST02,TR01,3.19,0.157,41.36
15000303,2023-02-10,2023-02-13,CL0279,CI002,CI011,SV01,ST04,TR01,4.44,0.226,58.59
15000304,2023-02-10,2023-02-11,CL0103,CI013,CI001,SV03,ST04,TR01,5.94,0.146,57.73
15000305,2023-02-10,2023-02-13,CL0372,CI007,CI010,SV01,ST04,TR03,2.16,0.151,38.86
15000306,2023-02-10,2023-02-11,CL0358,CI009,CI001,SV03,ST04,TR03,1.94,0.144,48.84
15000307,2023-02-10,2023-02-16,CL0169,CI005,CI008,SV04,ST02,TR03,3.35,0.061,26.34
15000308,2023-02-10,2023-02-10,CL0334,CI002,CI011,SV03,ST01,TR01,2.42,0.169,54.33
15000309,2023-02-10,2023-02-13,CL0173,CI002,CI008,SV01,ST05,TR01,0.88,0.117,19.32
15000310,2023-02-10,2023-02-12,CL0113,CI011,CI008,SV02,ST04,TR01,2.55,0.077,30.46
15000311,2023-02-10,2023-02-10,CL0141,CI005,CI008,SV03,ST04,TR01,2.69,0.077,24.32
15000312,2023-02-11,2023-02-12,CL0075,CI007,CI012,SV02,ST04,TR03,3.74,0.137,43.69
15000313,2023-02-11,2023-02-13,CL0049,CI007,CI003,SV02,ST04,TR03,3.56,0.172,29.78
15000314,2023-02-11,2023-02-11,CL0284,CI010,CI001,SV03,ST04,TR02,3.66,0.449,109.88
15000315,2023-02-11,2023-02-12,CL0030,CI012,CI007,SV02,ST04,TR03,1.44,0.055,24.63
15000316,2023-02-11,2023-02-14,CL0319,CI011,CI013,SV01,ST03,TR03,5.73,0.045,25.69
15000317,2023-02-11,2023-02-12,CL0058,CI001,CI012,SV02,ST04,TR04,10.3,0.112,50.75
15000318,2023-02-11,2023-02-12,CL0222,CI011,CI005,SV03,ST04,TR01,3.41,0.247,70.73
15000319,2023-02-11,2023-02-12,CL0060,CI010,CI008,SV02,ST04,TR04,2.38,0.106,37.57
15000320,2023-02-11,2023-02-13,CL0246,CI006,CI010,SV02,ST04,TR02,4.86,0.173,49.6
15000321,2023-02-11,2023-02-12,CL0304,CI010,CI003,SV01,ST04,TR01,2.11,0.07,25.28
15000322,2023-02-11,2023-02-14,CL0316,CI012,CI008,SV01,ST01,TR03,3.39,0.135,37.62
15000323,2023-02-11,2023-02-14,CL0090,CI009,CI003,SV01,ST04,TR02,1.81,0.193,48.46
15000324,2023-02-11,2023-02-13,CL0073,CI004,CI003,SV01,ST06,TR02,3.68,0.08,18.41
15000325,2023-02-11,2023-02-12,CL0283,CI005,CI002,SV02,ST04,TR02,3.69,0.151,27.49
15000326,2023-02-11,2023-02-13,CL0166,CI003,CI008,SV02,ST04,TR04,1.67,0.136,24.06
15000327,2023-02-11,2023-02-13,CL0099,CI011,CI002,SV01,ST05,TR02,17.29,0.142,57.91
15000328,2023-02-12,2023-02-13,CL0244,CI009,CI012,SV04,ST04,TR01,1.17,0.3,89.13
15000329,2023-02-12,2023-02-13,CL0296,CI011,CI001,SV02,ST04,TR03,7.25,0.115,42.29
15000330,2023-02-12,2023-02-12,CL0273,CI008,CI006,SV03,ST04,TR01,7.28,0.058,25.01
15000331,2023-02-12,2023-02-14,CL0326,CI001,CI008,SV02,ST04,TR03,1.0,0.171,27.47
15000332,2023-02-12,2023-02-13,CL0219,CI012,CI011,SV03,ST04,TR01,7.33,0.16,59.68
15000333,2023-02-12,2023-02-12,CL0205,CI001,CI011,SV03,ST04,TR01,3.07,0.086,37.37
15000334,2023-02-12,2023-02-15,CL0113,CI013,CI003,SV01,ST04,TR04,2.84,0.069,24.83
15000335,2023-02-12,2023-02-13,CL0051,CI012,CI002,SV03,ST04,TR04,3.15,0.103,40.58
15000336,2023-02-12,2023-02-14,CL0232,CI001,CI008,SV01,ST04,TR01,4.21,0.26,40.49
15000337,2023-02-12,2023-02-14,CL0332,CI008,CI007,SV02,ST04,TR01,8.02,0.053,21.08
15000338,2023-02-12,2023-02-12,CL0107,CI008,CI005,SV03,ST04,TR02,4.69,0.229,43.2
15000339,2023-02-12,2023-02-13,CL0271,CI011,CI012,SV02,ST04,TR03,2.23,0.111,34.7
15000340,2023-02-12,2023-02-13,CL0267,CI008,CI009,SV02,ST04,TR03,2.29,0.18,47.36
15000341,2023-02-12,2023-02-14,CL0238,CI003,CI007,SV02,ST04,TR02,2.82,0.117,24.08
15000342,2023-02-12,2023-02-15,CL0286,CI006,CI001,SV01,ST04,TR01,2.85,0.121,22.59
15000343,2023-02-12,2023-02-13,CL0008,CI009,CI007,SV03,ST04,TR02,1.3,0.203,62.21
15000344,2023-02-12,2023-02-14,CL0073,CI010,CI001,SV02,ST04,TR02,1.52,0.027,20.34
15000345,2023-02-12,2023-02-14,CL0177,CI001,CI008,SV01,ST04,TR04,2.02,0.211,32.64
15000346,2023-02-12,2023-02-15,CL0026,CI007,CI011,SV01,ST03,TR02,1.37,0.199,48.98
15000347,2023-02-12,2023-02-17,CL0196,CI004,CI010,SV04,ST03,TR02,2.2,0.108,47.03
15000348,2023-02-12,2023-02-13,CL0061,CI007,CI005,SV02,ST04,TR02,2.74,0.189,32.65
15000349,2023-02-12,2023-02-15,CL0211,CI003,CI011,SV01,ST01,TR02,5.98,0.105,39.45
15000350,2023-02-12,2023-02-13,CL0044,CI005,CI013,SV02,ST03,TR04,2.91,0.265,67.07
15000351,2023-02-13,2023-02-13,CL0304,CI010,CI001,SV02,ST04,TR02,5.21,0.529,121.07
15000352,2023-02-13,2023-02-16,CL0127,CI012,CI006,SV01,ST04,TR02,6.42,0.091,35.52
15000353,2023-02-13,2023-02-13,CL0119,CI004,CI006,SV01,ST04,TR01,2.77,0.139,25.91
15000354,2023-02-13,2023-02-16,CL0243,CI011,CI004,SV01,ST01,TR04,2.03,0.411,86.1
15000355,2023-02-13,2023-02-18,CL0199,CI007,CI002,SV04,ST04,TR04,5.49,0.091,31.86
15000356,2023-02-13,2023-02-14,CL0249,CI008,CI002,SV03,ST03,TR01,3.89,0.121,29.52
15000357,2023-02-13,2023-02-19,CL0191,CI012,CI010,SV04,ST04,TR04,7.21,0.12,61.97
15000358,2023-02-13,2023-02-15,CL0236,CI002,CI006,SV02,ST04,TR02,1.92,0.319,47.51
15000359,2023-02-13,2023-02-14,CL0001,CI004,CI010,SV03,ST02,TR04,2.84,0.28,80.06
15000360,2023-02-13,2023-02-16,CL0244,CI004,CI011,SV01,ST05,TR04,6.64,0.19,57.58
15000361,2023-02-13,2023-02-17,CL0192,CI011,CI008,SV04,ST04,TR04,4.71,0.16,63.1
15000362,2023-02-13,2023-02-14,CL0308,CI008,CI001,SV03,ST04,TR03,4.63,0.187,36.2
15000363,2023-02-13,2023-02-15,CL0069,CI011,CI003,SV01,ST04,TR01,2.17,0.103,33.29
15000364,2023-02-13,2023-02-13,CL0300,CI005,CI013,SV03,ST04,TR04,6.43,0.156,57.61
15000365,2023-02-13,2023-02-14,CL0150,CI003,CI005,SV02,ST04,TR01,3.77,0.212,36.33
15000366,2023-02-13,2023-02-15,CL0060,CI004,CI009,SV02,ST04,TR04,1.85,0.072,27.06
15000367,2023-02-13,2023-02-15,CL0367,CI013,CI005,SV01,ST02,TR03,3.02,0.154,44.85
15000368,2023-02-13,2023-02-14,CL0016,CI007,CI003,SV02,ST03,TR04,4.04,0.077,20.38
15000369,2023-02-13,2023-02-13,CL0021,CI001,CI002,SV03,ST03,TR04,1.84,0.105,25.76
15000370,2023-02-14,2023-02-16,CL0219,CI006,CI003,SV02,ST04,TR04,4.49,0.152,28.29
15000371,2023-02-14,2023-02-16,CL0115,CI001,CI010,SV02,ST04,TR02,1.42,0.295,70.68
15000372,2023-02-14,2023-02-17,CL0071,CI010,CI009,SV01,ST04,TR01,3.13,0.064,16.0
15000373,2023-02-14,2023-02-15,CL0026,CI009,CI003,SV02,ST04,TR03,7.32,0.04,30.22
15000374,2023-02-14,2023-02-16,CL0134,CI003,CI012,SV01,ST04,TR02,2.0,0.147,41.9
15000375,2023-02-14,2023-02-17,CL0049,CI002,CI006,SV01,ST04,TR02,6.95,0.35,56.44
15000376,2023-02-14,2023-02-17,CL0131,CI012,CI007,SV01,ST04,TR01,2.75,0.086,29.27
15000377,2023-02-14,2023-02-15,CL0297,CI004,CI013,SV03,ST03,TR04,5.11,0.074,37.97
15000378,2023-02-14,2023-02-18,CL0224,CI008,CI006,SV04,ST04,TR02,3.16,0.979,136.32
15000379,2023-02-14,2023-02-16,CL0019,CI011,CI004,SV02,ST04,TR01,3.68,0.055,27.86
15000380,2023-02-14,2023-02-17,CL0377,CI011,CI001,SV04,ST03,TR01,3.61,0.285,85.52
15000381,2023-02-14,2023-02-15,CL0182,CI006,CI011,SV02,ST04,TR04,1.6,0.129,39.07
15000382,2023-02-14,2023-02-17,CL0261,CI004,CI002,SV01,ST04,TR02,2.73,0.154,25.12
15000383,2023-02-14,2023-02-18,CL0121,CI001,CI005,SV01,ST04,TR04,2.85,0.14,26.11
15000384,2023-02-14,2023-02-15,CL0216,CI002,CI001,SV03,ST03,TR04,7.67,0.064,27.39
15000385,2023-02-14,2023-02-15,CL0351,CI013,CI004,SV02,ST04,TR01,4.55,0.159,49.08
15000386,2023-02-14,2023-02-15,CL0303,CI011,CI009,SV03,ST04,TR02,2.78,0.134,50.54
15000387,2023-02-14,2023-02-18,CL0059,CI004,CI002,SV01,ST04,TR04,4.62,0.234,39.62
15000388,2023-02-14,2023-02-16,CL0373,CI001,CI010,SV02,ST04,TR01,3.8,0.089,32.83
15000389,2023-02-14,2023-02-15,CL0175,CI001,CI007,SV03,ST04,TR02,2.18,0.132,29.3
15000390,2023-02-14,2023-02-19,CL0050,CI011,CI002,SV04,ST04,TR04,4.08,0.124,52.52
15000391,2023-02-14,2023-02-16,CL0143,CI001,CI013,SV01,ST02,TR01,3.24,0.179,45.44
15000392,2023-02-15,2023-02-20,CL0154,CI013,CI004,SV04,ST04,TR03,3.0,0.096,50.77
15000393,2023-02-15,2023-02-19,CL0283,CI003,CI010,SV01,ST04,TR04,3.37,0.022,17.88
15000394,2023-02-15,2023-02-18,CL0092,CI002,CI012,SV01,ST03,TR04,4.46,0.156,45.17
15000395,2023-02-15,2023-02-18,CL0100,CI001,CI013,SV01,ST06,TR03,7.95,0.263,67.21
15000396,2023-02-15,2023-02-17,CL0197,CI009,CI005,SV02,ST04,TR02,6.18,0.085,35.36
15000397,2023-02-15,2023-02-17,CL0320,CI003,CI007,SV02,ST02,TR02,1.28,0.143,25.81
15000398,2023-02-15,2023-02-20,CL0006,CI001,CI012,SV04,ST04,TR01,1.76,0.123,49.16
15000399,2023-02-15,2023-02-16,CL0238,CI010,CI008,SV02,ST04,TR02,2.17,0.07,28.56
15000400,2023-02-15,2023-02-18,CL0080,CI006,CI007,SV01,ST02,TR03,2.54,0.108,19.71
15000401,2023-02-15,2023-02-15,CL0028,CI013,CI006,SV03,ST04,TR02,6.03,0.157,60.09
15000402,2023-02-15,2023-02-17,CL0050,CI012,CI013,SV01,ST04,TR04,5.51,0.257,69.38
15000403,2023-02-15,2023-02-16,CL0179,CI001,CI003,SV02,ST06,TR04,2.28,0.219,35.83
15000404,2023-02-15,2023-02-17,CL0075,CI010,CI009,SV02,ST04,TR04,1.26,0.274,41.51
15000405,2023-02-15,2023-02-21,CL0145,CI004,CI001,SV04,ST04,TR04,1.07,0.149,36.59
15000406,2023-02-15,2023-02-19,CL0083,CI012,CI002,SV01,ST04,TR03,2.67,0.051,22.44
15000407,2023-02-15,2023-02-16,CL0295,CI013,CI003,SV02,ST02,TR03,3.08,0.144,44.08
15000408,2023-02-15,2023-02-17,CL0270,CI010,CI004,SV01,ST04,TR03,7.06,0.228,59.61
15000409,2023-02-15,2023-02-16,CL0241,CI005,CI010,SV02,ST03,TR02,3.42,0.419,92.5
15000410,2023-02-15,2023-02-18,CL0279,CI009,CI006,SV01,ST04,TR03,2.01,0.118,34.35
15000411,2023-02-15,2023-02-16,CL0053,CI005,CI004,SV03,ST06,TR03,5.49,0.043,21.6
15000412,2023-02-15,2023-02-21,CL0320,CI010,CI004,SV04,ST05,TR03,2.71,0.146,57.53
15000413,2023-02-15,2023-02-16,CL0323,CI012,CI005,SV03,ST04,TR03,4.33,0.036,33.12
15000414,2023-02-15,2023-02-17,CL0116,CI011,CI009,SV01,ST03,TR01,9.19,0.077,34.98
15000415,2023-02-15,2023-02-19,CL0329,CI003,CI005,SV04,ST03,TR04,6.36,0.5,85.81
15000416,2023-02-15,2023-02-16,CL0267,CI006,CI010,SV01,ST03,TR01,3.85,0.23,55.58
15000417,2023-02-15,2023-02-16,CL0164,CI005,CI010,SV02,ST04,TR03,1.4,0.137,38.3
15000418,2023-02-15,2023-02-17,CL0132,CI003,CI008,SV02,ST01,TR04,11.37,0.167,39.66
15000419,2023-02-15,2023-02-20,CL0090,CI010,CI013,SV04,ST04,TR01,1.63,0.069,41.2
15000420,2023-02-15,2023-02-18,CL0129,CI011,CI009,SV04,ST04,TR04,2.68,0.089,44.22
15000421,2023-02-15,2023-02-18,CL0196,CI010,CI002,SV01,ST06,TR01,1.02,0.293,66.52
15000422,2023-02-15,2023-02-16,CL0299,CI005,CI011,SV02,ST02,TR03,4.88,0.206,55.65
15000423,2023-02-16,2023-02-19,CL0268,CI001,CI006,SV01,ST04,TR02,2.68,0.129,24.56
15000424,2023-02-16,2023-02-19,CL0260,CI005,CI004,SV01,ST04,TR01,4.42,0.124,24.36
15000425,2023-02-16,2023-02-16,CL0270,CI008,CI006,SV03,ST01,TR04,4.47,0.07,23.92
15000426,2023-02-16,2023-02-17,CL0051,CI008,CI004,SV02,ST06,TR04,6.13,0.074,20.8
15000427,2023-02-16,2023-02-19,CL0258,CI008,CI007,SV01,ST04,TR02,4.44,0.111,23.96
15000428,2023-02-16,2023-02-17,CL0318,CI009,CI003,SV03,ST04,TR03,1.8,0.097,41.6
15000429,2023-02-16,2023-02-17,CL0156,CI003,CI002,SV02,ST04,TR01,4.21,0.093,21.33
15000430,2023-02-16,2023-02-17,CL0166,CI001,CI005,SV01,ST04,TR01,1.44,0.226,35.61
15000431,2023-02-16,2023-02-18,CL0032,CI009,CI003,SV02,ST01,TR02,9.43,0.292,85.73
15000432,2023-02-16,2023-02-17,CL0375,CI006,CI010,SV02,ST04,TR02,2.82,0.157,43.89
15000433,2023-02-16,2023-02-19,CL0169,CI005,CI002,SV01,ST04,TR03,2.32,0.078,16.95
15000434,2023-02-16,2023-02-19,CL0306,CI006,CI005,SV01,ST04,TR01,5.37,0.147,27.97
15000435,2023-02-16,2023-02-16,CL0266,CI007,CI001,SV03,ST03,TR03,5.72,0.216,44.7
15000436,2023-02-16,2023-02-17,CL0066,CI013,CI005,SV02,ST06,TR01,3.84,0.09,36.55
15000437,2023-02-16,2023-02-18,CL0240,CI006,CI002,SV02,ST04,TR04,5.01,0.301,45.72
15000438,2023-02-16,2023-02-16,CL0218,CI004,CI012,SV02,ST04,TR01,5.26,0.276,76.19
15000439,2023-02-16,2023-02-18,CL0340,CI008,CI005,SV02,ST01,TR03,2.76,0.383,55.94
15000440,2023-02-16,2023-02-17,CL0263,CI013,CI006,SV03,ST04,TR03,1.98,0.073,35.27
15000441,2023-02-16,2023-02-21,CL0209,CI009,CI004,SV04,ST04,TR04,3.01,0.043,40.1
15000442,2023-02-16,2023-02-20,CL0015,CI006,CI007,SV04,ST04,TR04,17.62,0.249,61.74
15000443,2023-02-16,2023-02-17,CL0061,CI004,CI004,SV02,ST03,TR04,2.2,0.11,21.55
15000444,2023-02-16,2023-02-16,CL0208,CI010,CI005,SV03,ST04,TR01,1.65,0.403,93.24
15000445,2023-02-16,2023-02-17,CL0051,CI005,CI011,SV02,ST04,TR01,1.53,0.283,71.97
15000446,2023-02-16,2023-02-17,CL0107,CI008,CI002,SV02,ST04,TR01,4.31,0.089,22.06
15000447,2023-02-16,2023-02-18,CL0033,CI006,CI004,SV02,ST04,TR01,1.65,0.469,65.26
15000448,2023-02-16,2023-02-19,CL0283,CI011,CI005,SV01,ST04,TR01,4.34,0.077,29.83
15000449,2023-02-16,2023-02-18,CL0050,CI005,CI002,SV02,ST02,TR01,1.63,0.147,25.28
15000450,2023-02-16,2023-02-18,CL0094,CI004,CI013,SV01,ST02,TR02,2.86,0.107,31.79
15000451,2023-02-16,2023-02-16,CL0061,CI011,CI002,SV03,ST04,TR01,5.78,0.152,55.91
15000452,2023-02-16,2023-02-17,CL0208,CI004,CI011,SV02,ST04,TR04,3.8,0.035,22.98
15000453,2023-02-16,2023-02-19,CL0007,CI013,CI011,SV01,ST04,TR04,3.78,0.103,35.72
15000454,2023-02-16,2023-02-17,CL0364,CI005,CI011,SV02,ST04,TR02,8.36,0.09,43.38
15000455,2023-02-16,2023-02-17,CL0010,CI003,CI010,SV02,ST02,TR01,1.33,0.245,60.96
15000456,2023-02-17,2023-02-19,CL0333,CI012,CI013,SV01,ST04,TR03,5.49,0.249,67.74
15000457,2023-02-17,2023-02-21,CL0158,CI011,CI012,SV04,ST04,TR01,3.07,0.159,60.55
15000458,2023-02-17,2023-02-19,CL0074,CI005,CI002,SV02,ST04,TR02,2.21,0.242,36.6
15000459,2023-02-17,2023-02-20,CL0081,CI003,CI005,SV01,ST04,TR02,2.67,0.402,53.34
15000460,2023-02-17,2023-02-18,CL0078,CI011,CI001,SV02,ST03,TR02,3.55,0.064,29.4
15000461,2023-02-17,2023-02-19,CL0335,CI012,CI012,SV02,ST04,TR04,9.08,0.124,29.02
15000462,2023-02-17,2023-02-20,CL0005,CI012,CI009,SV01,ST04,TR02,4.5,0.117,39.63
15000463,2023-02-17,2023-02-19,CL0199,CI010,CI013,SV02,ST03,TR02,2.75,0.088,32.86
15000464,2023-02-17,2023-02-18,CL0148,CI001,CI002,SV02,ST03,TR03,5.89,0.116,26.72
15000465,2023-02-17,2023-02-19,CL0130,CI005,CI004,SV02,ST04,TR01,5.52,0.168,32.63
15000466,2023-02-17,2023-02-18,CL0270,CI007,CI009,SV02,ST04,TR04,4.7,0.098,37.58
15000467,2023-02-17,2023-02-19,CL0062,CI001,CI004,SV01,ST04,TR02,7.78,0.067,20.54
15000468,2023-02-17,2023-02-19,CL0105,CI005,CI011,SV01,ST04,TR02,4.79,0.137,39.9
15000469,2023-02-17,2023-02-18,CL0013,CI009,CI005,SV02,ST04,TR04,4.24,0.079,31.61
15000470,2023-02-17,2023-02-19,CL0124,CI008,CI006,SV02,ST03,TR03,4.8,0.092,22.86
15000471,2023-02-17,2023-02-19,CL0104,CI002,CI011,SV02,ST05,TR01,2.57,0.122,37.17
15000472,2023-02-17,2023-02-18,CL0034,CI011,CI013,SV02,ST04,TR03,0.83,0.169,45.64
15000473,2023-02-17,2023-02-20,CL0047,CI002,CI013,SV01,ST04,TR04,3.82,0.235,59.42
15000474,2023-02-17,2023-02-17,CL0062,CI003,CI009,SV03,ST04,TR01,2.63,0.158,55.15
15000475,2023-02-17,2023-02-19,CL0039,CI013,CI001,SV02,ST04,TR02,1.65,0.412,93.48
15000476,2023-02-17,2023-02-21,CL0158,CI013,CI003,SV04,ST04,TR02,1.69,0.149,53.81
15000477,2023-02-17,2023-02-18,CL0074,CI013,CI007,SV02,ST04,TR01,2.41,0.104,35.44
15000478,2023-02-17,2023-02-20,CL0004,CI004,CI003,SV01,ST03,TR04,7.26,0.121,26.55
15000479,2023-02-17,2023-02-19,CL0153,CI004,CI012,SV01,ST04,TR01,5.79,0.068,31.7
15000480,2023-02-18,2023-02-20,CL0035,CI008,CI006,SV02,ST04,TR03,3.29,0.168,30.62
15000481,2023-02-18,2023-02-21,CL0111,CI008,CI006,SV01,ST04,TR04,4.18,0.039,13.94
15000482,2023-02-18,2023-02-19,CL0063,CI009,CI001,SV02,ST05,TR03,2.83,0.079,31.24
15000483,2023-02-18,2023-02-20,CL0098,CI001,CI010,SV01,ST04,TR04,3.56,0.09,31.21
15000484,2023-02-18,2023-02-18,CL0083,CI013,CI004,SV03,ST06,TR01,4.88,0.057,34.55
15000485,2023-02-18,2023-02-19,CL0229,CI013,CI012,SV03,ST04,TR02,4.94,0.04,31.53
15000486,2023-02-18,2023-02-20,CL0086,CI002,CI007,SV01,ST02,TR04,3.8,0.112,23.48
15000487,2023-02-18,2023-02-24,CL0023,CI003,CI010,SV04,ST04,TR02,1.59,0.259,77.62
15000488,2023-02-18,2023-02-19,CL0020,CI013,CI007,SV02,ST02,TR04,3.78,0.248,61.81
15000489,2023-02-18,2023-02-20,CL0217,CI012,CI005,SV02,ST03,TR04,4.02,0.128,44.48
15000490,2023-02-18,2023-02-20,CL0032,CI004,CI011,SV02,ST04,TR04,2.13,0.133,42.63
15000491,2023-02-18,2023-02-21,CL0288,CI006,CI011,SV04,ST04,TR03,3.81,0.118,53.74
15000492,2023-02-18,2023-02-22,CL0006,CI008,CI012,SV04,ST04,TR02,2.05,0.155,58.31
15000493,2023-02-18,2023-02-22,CL0378,CI010,CI003,SV01,ST05,TR04,1.03,0.365,80.36
15000494,2023-02-18,2023-02-24,CL0306,CI009,CI001,SV04,ST04,TR01,1.4,0.575,138.02
15000495,2023-02-18,2023-02-20,CL0046,CI012,CI010,SV02,ST04,TR01,3.29,0.274,65.88
15000496,2023-02-18,2023-02-21,CL0144,CI006,CI013,SV01,ST04,TR02,0.72,0.115,30.32
15000497,2023-02-19,2023-02-20,CL0131,CI010,CI011,SV02,ST04,TR04,4.91,0.189,55.36
15000498,2023-02-19,2023-02-20,CL0372,CI008,CI005,SV03,ST06,TR02,1.96,0.132,27.65
15000499,2023-02-19,2023-02-21,CL0063,CI011,CI003,SV01,ST03,TR04,9.08,0.168,54.13
15000500,2023-02-19,2023-02-20,CL0075,CI005,CI007,SV02,ST04,TR02,8.28,0.161,35.99
15000501,2023-02-19,2023-02-22,CL0030,CI002,CI010,SV01,ST04,TR01,4.81,0.096,32.45
15000502,2023-02-19,2023-02-21,CL0160,CI009,CI010,SV01,ST04,TR04,2.88,0.149,25.97
15000503,2023-02-19,2023-02-23,CL0292,CI003,CI009,SV01,ST04,TR02,5.4,0.215,57.86
15000504,2023-02-19,2023-02-23,CL0124,CI001,CI005,SV01,ST04,TR04,0.97,0.293,41.53
